,gaze_velocity_X,gaze_velocity_Y,gaze_velocity_Z,gaze_velocity_total, Timestamp, FixationPointX, FixationPointY, FixationPointZ, dt,Sub_Fixation,dt,FixationGroup,TimeElapsed,TotalFixationDuration,FixationPointX_avg,FixationPointY_avg,FixationPointZ_avg
142358,0.07529636363636338,-0.1582609090909083,-0.0032999999999990103,0.17529103720139316,2023-12-07 12:57:21.570,-0.08707233,-0.08159802,0.9928074,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142359,-0.14281545454545372,-0.35316000000000003,-0.04745454545454749,0.3838882305324328,2023-12-07 12:57:21.581,-0.0886433,-0.08548278,0.9922854,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142360,0.5548054545454534,-0.5083200000000002,0.002854545454546795,0.7524669183579697,2023-12-07 12:57:21.592,-0.08254044,-0.0910743,0.9923168,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142361,4.799511818181818,3.933516363636363,-45.04545454545454,45.470879031336885,2023-12-07 12:57:21.603,-0.02974581,-0.04780562,0.4968168,0.011000000000000001,False,,,,111.20200000000001,,,
142362,2.4788175,3.9838016666666665,-41.4014,41.66642693917541,2023-12-07 12:57:21.615,0.0,0.0,0.0,0.012,False,,,,111.20200000000001,,,
142363,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.626,0.0,0.0,0.0,0.011000000000000001,False,,,,111.20200000000001,,,
142364,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.638,0.0,0.0,0.0,0.012,False,,,,111.20200000000001,,,
142365,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.649,0.0,0.0,0.0,0.011000000000000001,False,,,,111.20200000000001,,,
142366,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.661,0.0,0.0,0.0,0.012,False,,,,111.20200000000001,,,
142367,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.671,0.0,0.0,0.0,0.01,False,,,,111.20200000000001,,,
142368,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.684,0.0,0.0,0.0,0.013000000000000001,False,,,,111.20200000000001,,,
142369,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.694,0.0,0.0,0.0,0.01,False,,,,111.20200000000001,,,
142370,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.705,0.0,0.0,0.0,0.011000000000000001,False,,,,111.20200000000001,,,
142371,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.717,0.0,0.0,0.0,0.012,False,,,,111.20200000000001,,,
142372,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.729,0.0,0.0,0.0,0.012,False,,,,111.20200000000001,,,
142373,0.0,0.0,0.0,0.0,2023-12-07 12:57:21.741,0.0,0.0,0.0,0.012,False,,,,111.20200000000001,,,
