square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,"[0.2, -0.1]",None,,,,,,,,,0,19,19,19,1931.201535500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.1866991000134,1931.201535500004,1931.201535500004,1931.7016670000157,1931.7016670000157,1934.2012685000082,1934.2012685000082,1934.1853612000123,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,20,20,20,1934.2012685000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.186006999982,1934.2012685000082,1934.2012685000082,1934.701450099994,1934.701450099994,1937.2013920000172,1937.2013920000172,1937.1857612000313,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,21,21,21,1937.2013920000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.1865108000347,1937.2013920000172,1937.2013920000172,1937.7015283000073,1937.7015283000073,1940.2012465000153,1940.2012465000153,1940.185417700035,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0, 0.2]",None,,,,,,,,,0,22,22,22,1940.2012465000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940.1860579000204,1940.2012465000153,1940.2012465000153,1940.701303299982,1940.701303299982,1943.2012938000262,1943.2012938000262,1943.1857457000297,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0,23,23,23,1943.2012938000262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.186511899985,1943.2012938000262,1943.2012938000262,1943.7011547000147,1943.7011547000147,1946.2012071000063,1946.2012071000063,1946.185673800006,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0, 0.2]",space,,,,,,,,,0,24,24,24,1946.2012071000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.1864366999944,1946.2012071000063,1946.2012071000063,1946.7012945000315,1946.7012945000315,1949.201202300028,1949.201202300028,1949.1852196999826,space,1,0.7826968999579549,None,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,25,25,25,1949.201202300028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.1859094999963,1949.201202300028,1949.201202300028,1949.701179500029,1949.701179500029,1952.2010918000014,1952.2010918000014,1952.1853752000025,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.3, 0]",None,,,,,,,,,0,26,26,26,1952.2010918000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.186009099998,1952.2010918000014,1952.2010918000014,1952.700895100017,1952.700895100017,1955.2011975999922,1955.2011975999922,1955.185346800019,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0,27,27,27,1955.2011975999922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.1860192000167,1955.2011975999922,1955.2011975999922,1955.7011136999936,1955.7011136999936,1958.2010407000198,1958.2010407000198,1958.1855008000275,space,1,1.3007467999705113,None,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,28,28,28,1958.2010407000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.1863283999846,1958.2010407000198,1958.2010407000198,1958.7008377999882,1958.7008377999882,1961.2010594999883,1961.2010594999883,1961.1852326000226,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,29,29,29,1961.2010594999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.1859458999825,1961.2010594999883,1961.2010594999883,1961.7010279999813,1961.7010279999813,1964.2007947000093,1964.2007947000093,1964.1853831000044,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,30,30,30,1964.2007947000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.1861345000216,1964.2007947000093,1964.2007947000093,1964.700898799987,1964.700898799987,1967.2008206000319,1967.2008206000319,1967.1852225000039,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0, -0.2]",None,,,,,,,,,0,31,31,31,1967.2008206000319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.1859103000024,1967.2008206000319,1967.2008206000319,1967.7010097000166,1967.7010097000166,1970.2008761999896,1970.2008761999896,1970.1853027000325,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0,32,32,32,1970.2008761999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.18608210003,1970.2008761999896,1970.2008761999896,1970.700811000017,1970.700811000017,1973.2010466000065,1973.2010466000065,1973.1851401000167,None,0,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,33,33,33,1973.2010466000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.1858928999864,1973.2010466000065,1973.2010466000065,1973.7008733000257,1973.7008733000257,1976.200784399989,1976.200784399989,1976.184707599983,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,34,34,34,1976.200784399989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.185295400035,1976.200784399989,1976.200784399989,1976.7007841999875,1976.7007841999875,1979.2005618999829,1979.2005618999829,1979.185025200015,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.3, 0]",None,,,,,,,,,0,35,35,35,1979.2005618999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.1856639999896,1979.2005618999829,1979.2005618999829,1979.7008256000117,1979.7008256000117,1982.200647699996,1982.200647699996,1982.184899999993,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,36,36,36,1982.200647699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.1855780000333,1982.200647699996,1982.200647699996,1982.7006909000338,1982.7006909000338,1985.2005318999873,1985.2005318999873,1985.1845615999773,space,1,0.8663230999954976,None,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0, -0.2]",None,,,,,,,,,0,37,37,37,1985.2005318999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.1853128999937,1985.2005318999873,1985.2005318999873,1985.7006230999832,1985.7006230999832,1988.200463599991,1988.200463599991,1988.1847958000144,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.3, 0]",None,,,,,,,,,0,38,38,38,1988.200463599991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.1855794999865,1988.200463599991,1988.200463599991,1988.7005016999901,1988.7005016999901,1991.2005833000294,1991.2005833000294,1991.1848558000056,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,39,39,39,1991.2005833000294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.1856110999943,1991.2005833000294,1991.2005833000294,1991.7005697999848,1991.7005697999848,1994.2005245999899,1994.2005245999899,1994.1845664000139,None,1,,,,,,,nback36,001,2023-12-18_18h19.26.486,untitled,2023.2.3,59.90298113221297,2023-12-18 18h34.21.711158 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.1850059999852,1994.2005245999899,1997.2003637999878,1997.184679900005,,,,,,,,
