square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 102
,"[-0.64, -0.4]",None,,,,,,,,,0.0,17.0,17.0,17.0,2115.958907500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.9438016000204,2115.958907500026,2115.958907500026,2116.458979300107,2116.458979300107,2118.95888010005,2118.95888010005,2118.942742500105,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0.0,18.0,18.0,18.0,2118.95888010005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.9434219000395,2118.95888010005,2118.95888010005,2119.4588504000567,2119.4588504000567,2121.958918700111,2121.958918700111,2121.9429392000893,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,19.0,19.0,19.0,2121.958918700111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.94352900004,2121.958918700111,2121.958918700111,2122.4587926000822,2122.4587926000822,2124.958774500061,2124.958774500061,2124.9429046000587,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,20.0,20.0,20.0,2124.958774500061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.943575400044,2124.958774500061,2124.958774500061,2125.458888399997,2125.458888399997,2127.9588306000223,2127.9588306000223,2127.9430394000374,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,21.0,21.0,21.0,2127.9588306000223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.943859699997,2127.9588306000223,2127.9588306000223,2128.458808100084,2128.458808100084,2130.958685000078,2130.958685000078,2130.9427596000023,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,22.0,22.0,22.0,2130.958685000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.9432462000987,2130.958685000078,2130.958685000078,2131.45874110004,2131.45874110004,2133.958587500034,2133.958587500034,2133.9430057000136,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,23.0,23.0,23.0,2133.958587500034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.943787500029,2133.958587500034,2133.958587500034,2134.4587460000766,2134.4587460000766,2136.9585296000587,2136.9585296000587,2136.942714100005,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0, 0.2]",space,,,,,,,,,0.0,24.0,24.0,24.0,2136.9585296000587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.943371000001,2136.9585296000587,2136.9585296000587,2137.458780300105,2137.458780300105,2139.9585983,2139.9585983,2139.9426788000856,None,0.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,25.0,25.0,25.0,2139.9585983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.94342330005,2139.9585983,2139.9585983,2140.4584944000235,2140.4584944000235,2142.95871190005,2142.95871190005,2142.9426241000183,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,26.0,26.0,26.0,2142.95871190005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.9434327000054,2142.95871190005,2142.95871190005,2143.45840220002,2143.45840220002,2145.958298300044,2145.958298300044,2145.9422224001028,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0.0,27.0,27.0,27.0,2145.958298300044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.9426543000154,2145.958298300044,2145.958298300044,2146.4584909999976,2146.4584909999976,2148.958381100092,2148.958381100092,2148.94258240005,space,1.0,0.4241082000080496,None,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,28.0,28.0,28.0,2148.958381100092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.943404700025,2148.958381100092,2148.958381100092,2149.458370000008,2149.458370000008,2151.9582413000758,2151.9582413000758,2151.942556000082,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,29.0,29.0,29.0,2151.9582413000758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.9433242001105,2151.9582413000758,2151.9582413000758,2152.458237700048,2152.458237700048,2154.9582110000774,2154.9582110000774,2154.9425599001115,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,30.0,30.0,30.0,2154.9582110000774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.943367600092,2154.9582110000774,2154.9582110000774,2155.458363200072,2155.458363200072,2157.9582690000534,2157.9582690000534,2157.942331700004,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,31.0,31.0,31.0,2157.9582690000534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.942947200034,2157.9582690000534,2157.9582690000534,2158.458215000108,2158.458215000108,2160.9583079000004,2160.9583079000004,2160.9424233000027,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0.0,32.0,32.0,32.0,2160.9583079000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.943233099999,2160.9583079000004,2160.9583079000004,2161.4582880000817,2161.4582880000817,2163.958200100111,2163.958200100111,2163.942398700048,space,1.0,0.8088173000141978,None,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,33.0,33.0,33.0,2163.958200100111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.943219000008,2163.958200100111,2163.958200100111,2164.4581632000627,2164.4581632000627,2166.9582399000647,2166.9582399000647,2166.942512400099,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,34.0,34.0,34.0,2166.9582399000647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.9433541001054,2166.9582399000647,2166.9582399000647,2167.458261000109,2167.458261000109,2169.9579976000823,2169.9579976000823,2169.9423241000623,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,35.0,35.0,35.0,2169.9579976000823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169.9430415000534,2169.9579976000823,2169.9579976000823,2170.457745800028,2170.457745800028,2172.957858500071,2172.957858500071,2172.9423791000154,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,36.0,36.0,36.0,2172.957858500071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.9431811000686,2172.957858500071,2172.957858500071,2173.4579084001016,2173.4579084001016,2175.9577762000263,2175.9577762000263,2175.9419531000312,space,1.0,0.441805399954319,None,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,37.0,37.0,37.0,2175.9577762000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175.942718300037,2175.9577762000263,2175.9577762000263,2176.457732300041,2176.457732300041,2178.957719600061,2178.957719600061,2178.9419837000314,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,38.0,38.0,38.0,2178.957719600061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.9426200001035,2178.957719600061,2178.957719600061,2179.457804100006,2179.457804100006,2181.9580957000144,2181.9580957000144,2181.9422096000053,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,39.0,39.0,39.0,2181.9580957000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2181.943040400045,2181.9580957000144,2181.9580957000144,2182.457800900098,2182.457800900098,2184.957889900077,2184.957889900077,2184.942014300032,None,1.0,,,,,,,nback66,1.0,2024-01-22_14h24.06.691,untitled,2023.2.3,60.01529187307531,2024-01-22 14h43.23.581149 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.9425413000863,2184.957889900077,2187.957583300071,2187.942138900049,,,,,,,,
