square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
,"[-0.64, 0.4]",None,,,,,,,,,0.0,21.0,21.0,21.0,344.41065810000873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.39576490000763,344.41065810000873,344.41065810000873,344.9108572999976,344.89403930000844,347.3942015000066,347.3944109000004,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,22.0,22.0,22.0,347.4108600000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.3951819000067,347.4108600000036,347.4108600000036,347.91076680000697,347.8940901000024,350.3939619000012,350.39412140000786,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,23.0,23.0,23.0,350.4106971000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.39475750000565,350.4106971000001,350.4106971000001,350.9106840000022,350.8939309999987,353.3940722999978,353.3942662000045,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0, 0.2]",space,,,,,,,,,0.0,24.0,24.0,24.0,353.4106638000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.3950520000071,353.4106638000085,353.4106638000085,353.9106699999975,353.8938770000095,356.3938928999996,356.3940669000003,space,1.0,1.6809631999931298,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,25.0,25.0,25.0,356.4107667000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.3948978999979,356.4107667000062,356.4107667000062,356.9107787999965,356.8940695000056,359.3938165,359.3939806999988,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,26.0,26.0,26.0,359.41042800000287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.39459760001046,359.41042800000287,359.41042800000287,359.910446199996,359.8938022000075,362.3937098000024,362.3938803000056,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0.0,27.0,27.0,27.0,362.4103519000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.3944964999973,362.4103519000055,362.4103519000055,362.9104615999968,362.8937043000042,365.3938438000041,365.39402230001,space,1.0,0.5909435999928974,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,28.0,28.0,28.0,365.4103623999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.39481520000845,365.4103623999981,365.4103623999981,365.9103877000016,365.8936650999967,368.39374719999614,368.3939035000076,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,29.0,29.0,29.0,368.41043780000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.3944925999968,368.41043780000473,368.41043780000473,368.9103706000024,368.8936943000008,371.3935972000036,371.3937675000052,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,30.0,30.0,30.0,371.4102614000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.3944167000009,371.4102614000003,371.4102614000003,371.9102621000056,371.8937155000021,374.3939817000064,374.3941278999992,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,31.0,31.0,31.0,374.41034030000446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.39477670000633,374.41034030000446,374.41034030000446,374.91018520000216,374.8936442999984,377.3934932999982,377.3936524000019,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0.0,32.0,32.0,32.0,377.4102214000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.39430630000425,377.4102214000013,377.4102214000013,377.91021270000783,377.893716599996,380.3936626000068,380.3938509,space,1.0,0.8480469999922207,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,33.0,33.0,33.0,380.4104009000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3948431000026,380.4104009000002,380.4104009000002,380.9102319000085,380.89347180000914,383.3933849000023,383.3935255999968,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,34.0,34.0,34.0,383.4102655000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3942189000081,383.4102655000024,383.4102655000024,383.9101160999999,383.8934968000103,386.3934947000089,386.3937071999972,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,35.0,35.0,35.0,386.4102230999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.39452499999607,386.4102230999997,386.4102230999997,386.9100399000017,386.8934792000073,389.39318769999954,389.3932657999976,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,36.0,36.0,36.0,389.4099610999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.3935891000001,389.4099610999983,389.4099610999983,389.91008010000223,389.8932312999968,392.3933720000059,392.3935599999968,space,1.0,0.4728690999909304,None,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,37.0,37.0,37.0,392.4101209000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.3944120000088,392.4101209000073,392.4101209000073,392.9100333000097,392.89326360001,395.39330110000446,395.39347730000736,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,38.0,38.0,38.0,395.4099961000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.3941481000074,395.4099961000029,395.4099961000029,395.9100315999967,395.8934494999994,398.3932927999995,398.3935007999971,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,39.0,39.0,39.0,398.4100573000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3943527000083,398.4100573000033,398.4100573000033,398.9099525000056,398.8931775000092,401.39329580000776,401.3934930999967,None,1.0,,,,,,nback46,1.0,2024-01-09_13h49.09.067,untitled,2023.2.3,59.92969048721344,2024-01-09 14h37.52.900746 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.3940246999992,401.4098120999988,404.3932230000064,,,,,,,,
