square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,"[0.64, -0.4]",None,,,,,,,,,0,23,23,23,2091.5589777999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.543792599987,2091.5589777999994,2091.5589777999994,2092.05913899999,2092.05913899999,2094.5591334999917,2094.5591334999917,2094.5429641999945,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0, 0.2]",space,,,,,,,,,0,24,24,24,2094.5591334999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.5435739999957,2094.5591334999917,2094.5591334999917,2095.0591810999904,2095.0591810999904,2097.558982699993,2097.558982699993,2097.543162999995,space,1,0.3807846999989124,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,25,25,25,2097.558982699993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.543976999994,2097.558982699993,2097.558982699993,2098.0590716000006,2098.0590716000006,2100.558870699999,2100.558870699999,2100.5430175999936,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.3, 0]",None,,,,,,,,,0,26,26,26,2100.558870699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.5435774999933,2100.558870699999,2100.558870699999,2101.0590257000003,2101.0590257000003,2103.5587926000007,2103.5587926000007,2103.5426703999983,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0,27,27,27,2103.5587926000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.5431194999983,2103.5587926000007,2103.5587926000007,2104.058935299996,2104.058935299996,2106.558822299994,2106.558822299994,2106.5425806999992,space,1,0.38421559998823795,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,28,28,28,2106.558822299994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.5429753999924,2106.558822299994,2106.558822299994,2107.0589051999996,2107.0589051999996,2109.558850299989,2109.558850299989,2109.543157799999,space,0,1.8723699999973178,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,29,29,29,2109.558850299989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109.544090899988,2109.558850299989,2109.558850299989,2110.0589438999887,2110.0589438999887,2112.558980499991,2112.558980499991,2112.5428440999967,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,30,30,30,2112.558980499991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.543523100001,2112.558980499991,2112.558980499991,2113.0588610999985,2113.0588610999985,2115.5588082999893,2115.5588082999893,2115.542840199996,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0, -0.2]",None,,,,,,,,,0,31,31,31,2115.5588082999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.543530799987,2115.5588082999893,2115.5588082999893,2116.058705299991,2116.058705299991,2118.5587085000006,2118.5587085000006,2118.5431697999884,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0,32,32,32,2118.5587085000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118.543958299997,2118.5587085000006,2118.5587085000006,2119.0585962999903,2119.0585962999903,2121.5586681999994,2121.5586681999994,2121.5426527999953,space,1,0.4207190000015544,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,33,33,33,2121.5586681999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2121.543432999999,2121.5586681999994,2121.5586681999994,2122.058631599997,2122.058631599997,2124.5586871999985,2124.5586871999985,2124.542871599988,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,34,34,34,2124.5586871999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2124.5436116999917,2124.5586871999985,2124.5586871999985,2125.058807499998,2125.058807499998,2127.5587806999974,2127.5587806999974,2127.5428386999993,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.3, 0]",None,,,,,,,,,0,35,35,35,2127.5587806999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.5436829999962,2127.5587806999974,2127.5587806999974,2128.0587963,2128.0587963,2130.558461599998,2130.558461599998,2130.5427800999896,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,36,36,36,2130.558461599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.543505099995,2130.558461599998,2130.558461599998,2131.058541499995,2131.058541499995,2133.5584186999913,2133.5584186999913,2133.5424282999884,space,1,0.38567439999314956,None,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0, -0.2]",None,,,,,,,,,0,37,37,37,2133.5584186999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133.543134899999,2133.5584186999913,2133.5584186999913,2134.058445699993,2134.058445699993,2136.5585992999986,2136.5585992999986,2136.542717199991,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.3, 0]",None,,,,,,,,,0,38,38,38,2136.5585992999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.543622199999,2136.5585992999986,2136.5585992999986,2137.0583700999996,2137.0583700999996,2139.5584175999975,2139.5584175999975,2139.5425949999917,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,39,39,39,2139.5584175999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.543221899992,2139.5584175999975,2139.5584175999975,2140.0583352999965,2140.0583352999965,2142.558274199997,2142.558274199997,2142.542411599992,None,1,,,,,,,nback45,001,2024-01-09_09h56.25.408,untitled,2023.2.3,60.01676868883973,2024-01-09 10h10.53.792646 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.5428643999912,2142.558274199997,2145.558186299997,2145.54277439999,,,,,,,,
