square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,"[0.2, -0.1]",None,,,,,,,,,0,19,19,19,1638.6553140000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.6397498000006,1638.6553140000033,1638.6553140000033,1639.1555798000045,1639.1555798000045,1641.6552418000065,1641.6552418000065,1641.639146600006,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,20,20,20,1641.6552418000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.6394561000052,1641.6552418000065,1641.6552418000065,1642.1553303999972,1642.1553303999972,1644.6553125000064,1644.6553125000064,1644.639148400005,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,21,21,21,1644.6553125000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.6394528999954,1644.6553125000064,1644.6553125000064,1645.1551535000035,1645.1551535000035,1647.6552326999954,1647.6552326999954,1647.6391862000019,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0, 0.2]",None,,,,,,,,,0,22,22,22,1647.6552326999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.6396030000033,1647.6552326999954,1647.6552326999954,1648.1552771999995,1648.1552771999995,1650.6552061999973,1650.6552061999973,1650.6392011999997,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0,23,23,23,1650.6552061999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.6397459,1650.6552061999973,1650.6552061999973,1651.1552480999962,1651.1552480999962,1653.6550968999945,1653.6550968999945,1653.6389111000026,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0, 0.2]",space,,,,,,,,,0,24,24,24,1653.6550968999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.6393045000004,1653.6550968999945,1653.6550968999945,1654.155021300001,1654.155021300001,1656.6550990999967,1656.6550990999967,1656.6389449999988,None,0,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,25,25,25,1656.6550990999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.6393289999978,1656.6550990999967,1656.6550990999967,1657.1550532999972,1657.1550532999972,1659.6552380999929,1659.6552380999929,1659.6388550999982,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.3, 0]",None,,,,,,,,,0,26,26,26,1659.6552380999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.639187599998,1659.6552380999929,1659.6552380999929,1660.1550773000054,1660.1550773000054,1662.6549247999938,1662.6549247999938,1662.6389409999974,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0,27,27,27,1662.6549247999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.639292199994,1662.6549247999938,1662.6549247999938,1663.154857600006,1663.154857600006,1665.6548851999978,1665.6548851999978,1665.6391065000062,space,1,0.667385100008687,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0,28,28,28,1665.6548851999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.6394986999949,1665.6548851999978,1665.6548851999978,1666.154915799998,1666.154915799998,1668.6550386000017,1668.6550386000017,1668.6387214999995,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,29,29,29,1668.6550386000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.6390645999927,1668.6550386000017,1668.6550386000017,1669.1548189000023,1669.1548189000023,1671.6548567999998,1671.6548567999998,1671.6386345000064,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,30,30,30,1671.6548567999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.638980799995,1671.6548567999998,1671.6548567999998,1672.1548772999959,1672.1548772999959,1674.6547715000052,1674.6547715000052,1674.6386080999946,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0, -0.2]",None,,,,,,,,,0,31,31,31,1674.6547715000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.6390045000007,1674.6547715000052,1674.6547715000052,1675.154798100004,1675.154798100004,1677.654771100002,1677.654771100002,1677.6384667999955,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0,32,32,32,1677.654771100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.6388359999983,1677.654771100002,1677.654771100002,1678.1548047999968,1678.1548047999968,1680.6546297000023,1680.6546297000023,1680.638367499996,space,1,0.8359197999961907,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,33,33,33,1680.6546297000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.638783699993,1680.6546297000023,1680.6546297000023,1681.1546624000039,1681.1546624000039,1683.6546166000044,1683.6546166000044,1683.6386820000043,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,34,34,34,1683.6546166000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.6392336999997,1683.6546166000044,1683.6546166000044,1684.1546647000068,1684.1546647000068,1686.654540500007,1686.654540500007,1686.6385110999981,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.3, 0]",None,,,,,,,,,0,35,35,35,1686.654540500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.6391464000044,1686.654540500007,1686.654540500007,1687.1544958000013,1687.1544958000013,1689.6544786000013,1689.6544786000013,1689.6384674,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,36,36,36,1689.6544786000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.6388611000002,1689.6544786000013,1689.6544786000013,1690.1544645999966,1690.1544645999966,1692.6544701999956,1692.6544701999956,1692.638268900002,space,1,0.720226300007198,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0, -0.2]",None,,,,,,,,,0,37,37,37,1692.6544701999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.638638599994,1692.6544701999956,1692.6544701999956,1693.1545198999956,1693.1545198999956,1695.6544682999956,1695.6544682999956,1695.6383645000024,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.3, 0]",None,,,,,,,,,0,38,38,38,1695.6544682999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.6388568999973,1695.6544682999956,1695.6544682999956,1696.1544352000055,1696.1544352000055,1698.6544304999989,1698.6544304999989,1698.6384281000064,space,0,1.567922300004284,None,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,39,39,39,1698.6544304999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.638822599998,1698.6544304999989,1698.6544304999989,1699.1543971999927,1699.1543971999927,1701.654547500002,1701.654547500002,1701.6381425,None,1,,,,,,,nback81,001,2024-02-02_14h04.10.928,untitled,2023.2.3,60.004884394615374,2024-02-02 14h17.30.733988 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.638410200001,1701.654547500002,1704.654246399994,1704.638108900006,,,,,,,,
