participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,median_split_feedback_score_subexperiment,quartile_split_feedback_score_subexperiment,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,tutorial_threshold,tutorial_split_feedback_score_subexperiment,O2Hb_highest_peak,O2Hb_lowest_peak,O2Hb_average_peak,O2Hb_difference_peak,O2Hb_auc,O2Hb_highest_peak_trial_1,O2Hb_highest_peak_trial_2,O2Hb_highest_peak_trial_3,O2Hb_highest_peak_trial_4,O2Hb_lowest_peak_trial_1,O2Hb_lowest_peak_trial_2,O2Hb_lowest_peak_trial_3,O2Hb_lowest_peak_trial_4,O2Hb_average_peak_trial_1,O2Hb_average_peak_trial_2,O2Hb_average_peak_trial_3,O2Hb_average_peak_trial_4,O2Hb_difference_peak_trial_1,O2Hb_difference_peak_trial_2,O2Hb_difference_peak_trial_3,O2Hb_difference_peak_trial_4,O2Hb_auc_peak_trial_1,O2Hb_auc_peak_trial_2,O2Hb_auc_peak_trial_3,O2Hb_auc_peak_trial_4,duration_fixation,duration_saccade,count_fixations,count_saccades,tutorial_threshold,tutorial_split_feedback_score_subexperiment
75,4,14,58.33,High,8,100.0,100.0,409.1514374886174,,0.2444082822091564,10,100.0,100.0,478.3043200382963,,0.2090719147006519,6,75.0,93.75,454.7245999177297,1407.7224499778822,0.1649349958492882,8.0,91.66666666666669,447.3934524815477,,0.2061383975863655,300.00599999999986,65.42499999999995,50.0,68.75,2,2,5,1,0,13.261999999999944,10.257000000000062,30.297000000000025,13.327999999999976,16.786,2.9786727034433453,4,4,6,2,5.0,1,0.2023978511370232,-0.3813276926129768,-0.0007738779273575,0.5837255437500001,-0.5055395779005134,0.0563829238870232,0.1104105286370232,0.1416291448870232,0.1545108461370232,-0.0542675153629768,-0.1054762138629768,-0.1048357313629767,-0.3813276926129768,0.0,0.0,0.0,0.0,0.11065043925,0.2158867425,0.2464648762499999,0.53583853875,-0.1332291653853632,-0.0423592057299282,0.1118280884301195,-0.6413278275563067,301.9606803804521,22.74659961827492,164,338,5.0,1
75,5,14,58.33,High,8,100.0,100.0,409.1514374886174,,0.2444082822091564,10,100.0,100.0,478.3043200382963,,0.2090719147006519,6,75.0,93.75,454.7245999177297,1407.7224499778822,0.1649349958492882,8.0,91.66666666666669,447.3934524815477,,0.2061383975863655,300.00599999999986,67.779,100.0,68.75,4,0,4,0,0,13.960000000000036,23.56899999999996,14.785000000000082,17.28099999999995,17.398750000000007,5.74753933472232,4,4,6,2,5.0,0,0.2290026298870232,-0.3033507938629768,-0.0030440460896453,0.53235342375,0.02990454986182,0.1054746448870232,0.2290026298870232,0.1457026701370232,0.1825748561370232,-0.1178728151129768,-0.2593250801129768,-0.2666882188629768,-0.1736048388629768,0.0,0.0,0.0,0.0,0.22334746,0.48832771,0.412390889,0.356179695,-0.2153047689640598,0.4254183646661026,0.5989294220804569,0.1560464173948232,297.8799218874709,22.537086967272074,162,313,5.0,0
75,6,14,58.33,High,8,100.0,100.0,409.1514374886174,,0.2444082822091564,10,100.0,100.0,478.3043200382963,,0.2090719147006519,6,75.0,93.75,454.7245999177297,1407.7224499778822,0.1649349958492882,8.0,91.66666666666669,447.3934524815477,,0.2061383975863655,300.00599999999986,71.72299999999996,50.0,68.75,2,2,6,1,1,14.07899999999995,22.010999999999967,11.97700000000009,25.631999999999834,18.42474999999996,2.7137410276937333,4,4,6,2,5.0,1,0.1459963873870232,-0.1252990938629768,0.0008209662863159,0.27129548125,0.012059660632374,0.1013228898870232,0.0684377873870232,0.1459963873870232,0.0839644881370232,-0.0689143663629767,-0.1252990938629768,-0.0784715488629768,-0.1109859451129768,0.0,0.0,0.0,0.0,0.17023725625,0.19373688125,0.22446793625,0.19495043325,0.2870069474815554,-0.1674478961702175,0.2297563960574949,-0.0858548024658062,271.77383005956995,22.52141030099341,175,414,5.0,1
75,7,14,58.33,High,8,100.0,100.0,409.1514374886174,,0.2444082822091564,10,100.0,100.0,478.3043200382963,,0.2090719147006519,6,75.0,93.75,454.7245999177297,1407.7224499778822,0.1649349958492882,8.0,91.66666666666669,447.3934524815477,,0.2061383975863655,300.00599999999986,59.3570000000002,75.0,68.75,3,1,5,1,0,10.003000000000156,11.752999999999927,24.06400000000008,15.941000000000033,15.440250000000049,4.857434303201034,4,4,6,2,5.0,1,0.1733133373870232,-0.1180239338629767,0.0021376711385745,0.29133727125,0.3609606788608688,0.1283371223870232,0.1733133373870232,0.1296336186370232,0.1305487798870232,-0.0410361363629767,-0.1180239338629767,-0.0825926238629767,-0.1006989438629767,0.0,0.0,0.0,0.0,0.16937325875,0.29133727125,0.2122262425,0.23124772375,0.3287897366196001,0.1389820224390621,0.1067258578312092,0.1533502109936424,302.13340517241414,23.62773118395148,146,282,5.0,1
75,8,14,58.33,High,8,100.0,100.0,409.1514374886174,,0.2444082822091564,10,100.0,100.0,478.3043200382963,,0.2090719147006519,6,75.0,93.75,454.7245999177297,1407.7224499778822,0.1649349958492882,8.0,91.66666666666669,447.3934524815477,,0.2061383975863655,300.00599999999986,59.80599999999981,100.0,68.75,4,0,4,0,0,12.46699999999987,22.29099999999994,10.899000000000116,14.148999999999887,14.951499999999951,6.688292144600898,4,4,6,2,5.0,0,0.1476539398870232,-0.1307618263629768,-0.001833208873569,0.27841576625,-0.0885186505623713,0.0900940761370232,0.1476539398870232,0.1078673461370232,0.0611695498870231,-0.0339965332379767,-0.0998981263629767,-0.1307618263629768,-0.0934131126129768,0.0,0.0,0.0,0.0,0.124090609375,0.24755206625,0.2386291725,0.1545826625,0.2670151126028163,-0.2601758536644815,-0.1174735505774326,-0.2055448110177282,270.64057692306653,23.882462579930696,154,282,5.0,0
76,1,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,130.68499999999997,75.0,87.5,3,1,3,0,0,42.89999999999986,20.901000000000067,24.20399999999995,39.812000000000126,31.95425,2.3471056275769264,3,1,4,1,2.5,1,0.2732652835162125,-0.4245089439837875,-0.0002396055535101,0.6977742275000001,-0.3099663640811847,0.2496180810162125,0.1526463297662126,0.1304847535162125,0.2732652835162125,-0.2669814564837874,-0.4245089439837875,-0.1270497439837874,-0.4060131064837875,0.0,0.0,0.0,0.0,0.5165995375,0.5771552737500001,0.2575344975,0.6792783900000001,0.1929461955323226,-0.1978128803572138,0.0075187464619806,-0.0816842992777764,338.8305639829396,22.97509679567024,291,411,2.5,1
76,2,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,94.65899999999988,100.0,87.5,4,0,4,0,0,27.913999999999987,18.87999999999988,20.846000000000004,31.830000000000155,24.867500000000007,4.021312958681008,3,1,4,1,2.5,1,0.1470882372662126,-0.1230106464837874,-0.003070192335013,0.27009888375,-0.2516110057643642,0.0938126152662125,0.1470882372662126,0.0569797235162125,0.0961528210162125,-0.0938863289837874,-0.1120098352337874,-0.0936303814837874,-0.1230106464837874,0.0,0.0,0.0,0.0,0.18769894425,0.2590980725,0.150610105,0.2191634675,-0.1493875676401545,-0.0516111629382276,0.0285123699295552,-0.0967154145037031,325.73041213769017,24.158635711122308,226,347,2.5,1
76,3,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,81.17999999999984,100.0,87.5,4,0,4,0,0,20.712999999999965,32.656999999999925,18.848999999999933,11.149000000000116,20.841999999999985,4.798004030323389,3,1,4,1,2.5,1,0.1261795135162126,-0.1264191964837874,-0.0014078776050499,0.25259871,0.0293394449026673,0.1136896985162126,0.1261795135162126,0.0847097360162125,0.0945212185162125,-0.1264191964837874,-0.0935629177337874,-0.0589201814837874,-0.0443709632337874,0.0,0.0,0.0,0.0,0.240108895,0.21974243125,0.1436299174999999,0.13889218175,-0.2038939271465995,0.0506817067973055,0.0513971592746503,0.1855456041098385,338.8896440196289,24.342111920177786,176,360,2.5,1
76,4,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,77.73299999999995,100.0,87.5,4,0,4,0,0,18.73599999999988,15.884000000000016,31.054000000000087,13.615000000000007,19.82225,5.044835979770208,3,1,4,1,2.5,1,0.0641858178912125,-0.0814331765962874,0.0007845675608992,0.1456189944875,0.0889833113650847,0.0606947085162125,0.0424264710162125,0.0355074403912125,0.0621033187662125,-0.0382252227337874,-0.0777444377337874,-0.0674820064837874,-0.0657461614837874,0.0,0.0,0.0,0.0,0.09891993125,0.12017090875,0.102989446875,0.12784948025,0.1824810463899054,0.0044019968444856,-0.0651353723869036,-0.0397118512030168,328.1959366281284,23.051214304677828,184,318,2.5,1
76,5,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,130.25099999999998,100.0,87.5,4,0,5,1,1,40.047000000000025,34.39300000000003,27.471000000000004,31.05899999999997,33.24250000000001,3.008197337745356,3,1,4,1,2.5,1,0.1115588072662125,-0.1116755614837874,-0.0001988176404503,0.2232343687499999,0.0032406095816859,0.0690075312662125,0.0805823035162125,0.1115588072662125,0.1074286272662125,-0.0350062528587874,-0.0804894977337874,-0.1116755614837874,-0.0766528014837874,0.0,0.0,0.0,0.0,0.104013784125,0.1610718012499999,0.2232343687499999,0.18408142875,0.0300206633879705,0.0888178534875478,0.039070465942604,-0.170660414370196,324.8551991280761,23.573223019307928,303,544,2.5,1
76,6,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,76.73099999999977,75.0,87.5,3,1,5,1,1,13.398000000000138,34.12699999999995,13.661999999999807,16.932000000000244,19.529750000000035,3.840294934650976,3,1,4,1,2.5,1,0.1402712785162125,-0.0757434237337874,-0.0003368849327509,0.2160147022499999,0.0215028269553327,0.0711710372662125,0.1402712785162125,0.0736870447662125,0.0786008847662125,-0.0757434237337874,-0.0439590214837874,-0.0485629066087874,-0.0523343527337874,0.0,0.0,0.0,0.0,0.146914461,0.1842302999999999,0.122249951375,0.1309352375,-0.1318500514348579,0.1521914043561084,-0.0111336866520316,-0.0107692864019987,344.9976851851895,24.044761705274688,169,291,2.5,1
76,7,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,77.68099999999959,75.0,87.5,3,1,5,1,1,15.406999999999698,13.340999999999894,37.16700000000037,12.993999999999687,19.72724999999992,3.801847697981236,3,1,4,1,2.5,1,0.2014876597662126,-0.0908374039837874,0.0001634820297945,0.29232506375,0.0510789000147983,0.2014876597662126,0.0665040872662126,0.0265819960162125,0.1529537635162126,-0.0908374039837874,-0.0864973627337874,-0.0433325002337874,-0.0593256727337874,0.0,0.0,0.0,0.0,0.29232506375,0.15300145,0.06991449625,0.21227943625,0.0325925688115997,-0.0346394601855216,-0.0658475327986138,0.059233559871721,299.88811154944943,22.620785689535687,195,344,2.5,1
76,8,10,41.67,Low,8,100.0,100.0,443.8516500522383,,0.2253005029681216,10,100.0,100.0,701.6882900381461,,0.1425134228683845,8,100.0,93.75,612.891787517583,832.1057000430301,0.1631609397231989,8.666666666666666,100.0,586.1439092026558,,0.176991621853235,300.0,59.41000000000031,75.0,87.5,3,1,5,1,1,14.91800000000012,20.17099999999982,15.899000000000342,8.422000000000025,14.852500000000076,5.049654940245723,3,1,4,1,2.5,1,0.0977378122662126,-0.1054508502337874,0.0026043032659393,0.2031886625,0.127091749155474,0.0722814822662125,0.0977378122662126,0.0917016660162126,0.0484689847662125,-0.0511116764837874,-0.0718705002337874,-0.1054508502337874,-0.0074971769837874,0.0,0.0,0.0,0.0,0.1233931587499999,0.1696083125,0.19715251625,0.05596616175,0.0153657044200879,0.1683903993517307,-0.1326271533173128,0.1282518122707647,285.8199143521212,29.92104339568108,147,228,2.5,1
77,1,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,97.87200000000009,100.0,93.75,4,0,3,0,0,22.644000000000005,10.97700000000009,27.904999999999973,18.336000000000013,19.96550000000002,5.008639903834109,1,1,3,1,2.0,1,0.0478124235431672,-0.0720483535996898,-0.0016705525931091,0.1198607771428571,-0.101866999250779,0.0478124235431672,0.0279680206860244,0.0354282464003101,0.0273648606860244,-0.0720483535996898,-0.0386817753139755,-0.0344728735996898,-0.0177511795996898,0.0,0.0,0.0,0.0,0.1198607771428571,0.066649796,0.06990112,0.0451160402857142,-0.1044518055912805,-0.0321623195492334,0.0212233173157377,0.0224870226295367,413.6955425561103,22.45264742315559,160,188,2.0,1
77,2,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,83.99499999999989,100.0,93.75,4,0,3,0,0,31.454999999999927,17.59999999999991,17.825000000000045,19.736000000000104,21.654,4.618084418583172,1,1,3,1,2.0,1,0.1167560206860244,-0.0815735921711184,-0.0010447004156864,0.1983296128571428,-0.2851327977677748,0.0700138749717387,0.0633127638288815,0.0253287956860244,0.0283241664003101,-0.042866300742547,-0.0815735921711184,-0.0481925650282613,-0.0452345863139755,0.0,0.0,0.0,0.0,0.1128801757142857,0.144886356,0.0735213607142857,0.0735587527142857,-0.1392377117071273,-0.0843743871561308,-0.0715852919876044,-0.0911664646100911,353.3502378509225,24.57073017337576,188,294,2.0,1
77,3,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,104.30999999999996,100.0,93.75,4,0,4,0,0,28.76800000000003,35.797000000000025,29.490999999999985,13.209999999999807,26.81649999999996,3.729047414837885,1,1,3,1,2.0,1,0.1077750692574529,-0.1021901993139755,-0.0013260066320439,0.2099652685714285,-0.1898579959812358,0.0594670035431672,0.1077750692574529,0.0504977106860244,0.0567745958288815,-0.0413504615996898,-0.1021901993139755,-0.0388670788854041,-0.0330653720282613,0.0,0.0,0.0,0.0,0.1008174651428571,0.2099652685714285,0.0893647895714285,0.0898399678571428,0.0165847749924212,-0.14435833674286,-0.0581261226823584,-0.0323048457452523,340.4709139784893,22.73464848974121,242,457,2.0,1
77,4,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,77.34900000000016,100.0,93.75,4,0,4,0,0,17.848000000000184,21.16699999999992,19.52500000000009,20.836000000000013,19.84400000000005,5.039306591413008,1,1,3,1,2.0,1,0.0684610606860244,-0.0683711993139755,-0.001807682081685,0.1368322599999999,-0.0442044806319805,0.0316091518288815,0.0314617838288815,0.0684610606860244,0.0337184549717387,-0.0470317928854041,-0.0683711993139755,-0.0667137570282613,-0.0415794095996898,0.0,0.0,0.0,0.0,0.0786409447142857,0.0998329831428571,0.1351748177142857,0.0752978645714285,-0.0699963189740061,-0.0647225518115797,0.0807936872760387,0.008713884305523,346.90464151619955,23.04897994925437,173,336,2.0,1
77,5,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,98.7199999999998,100.0,93.75,4,0,5,1,1,23.488999999999805,29.06500000000005,15.345000000000027,34.565000000000055,25.615999999999985,3.9038101186758296,1,1,3,1,2.0,1,0.0661697292574529,-0.0784216093139755,-0.0004627353917516,0.1445913385714285,-0.0656084699176135,0.0417659921145958,0.0532342192574529,0.0661697292574529,0.0433358752574529,-0.040590070742547,-0.0516792335996898,-0.0784216093139755,-0.067015660742547,0.0,0.0,0.0,0.0,0.0823560628571428,0.1049134528571428,0.1445913385714285,0.110351536,0.0137287975477735,-0.0319119490375717,0.0414370883441075,-0.1275011294621674,286.80076314422786,23.492379048706866,258,422,2.0,1
77,6,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,74.47699999999986,75.0,93.75,3,1,5,1,1,9.926999999999907,16.97199999999998,21.99000000000001,28.304000000000087,19.29825,3.886362753099376,1,1,3,1,2.0,1,0.1256029635431672,-0.1529740835996898,0.0039960032084952,0.2785770471428571,0.1923448943533857,0.0446923509717386,0.0281275595431672,0.0740910364003101,0.1256029635431672,-0.0330992301711184,-0.073730290742547,-0.0578976393139755,-0.1529740835996898,0.0,0.0,0.0,0.0,0.0777915811428571,0.1018578502857142,0.1319886757142857,0.2785770471428571,0.0957465851718252,-0.0032945443946364,0.0782195587745793,0.1560344614720946,328.33217766637205,23.3380283077924,164,332,2.0,1
77,7,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,78.36899999999991,75.0,93.75,3,1,5,1,1,9.963999999999942,22.37699999999996,33.940000000000055,14.575000000000044,20.214,3.710299792223212,1,1,3,1,2.0,1,0.0711246349717387,-0.0937164088854041,-0.0010920127440298,0.1648410438571428,-0.2349580957682415,0.0625375906860244,0.0386228739717387,0.0277906291145958,0.0711246349717387,-0.0937164088854041,-0.0336094133139755,-0.070681730742547,-0.0595948550282613,0.0,0.0,0.0,0.0,0.1562539995714285,0.0722322872857142,0.0984723598571428,0.13071949,-0.0097980519481797,-0.0033222152719867,-0.1371912993985942,-0.0364288946826266,280.75101267541896,22.912816732197467,202,387,2.0,1
77,8,16,66.67,High,8,100.0,100.0,371.4013374992646,,0.2692505112483554,10,100.0,100.0,373.03329000715166,,0.2680725894412342,6,75.0,100.0,313.1870499346405,,0.2394735031849237,8.0,91.66666666666669,352.54055914701894,,0.2589322012915044,300.00700000000006,58.24000000000001,100.0,93.75,4,0,5,1,1,18.73199999999997,15.642000000000053,14.144999999999982,9.721000000000004,14.560000000000002,6.868131868131868,1,1,3,1,2.0,1,0.0468615678288815,-0.0672979378854041,-0.0015531693421794,0.1141595057142857,-0.0660947565852046,0.0468615678288815,0.0390374235431672,0.0437680006860244,0.0403194935431672,-0.0486687621711184,-0.0248314264568327,-0.0672979378854041,-0.0506358635996898,0.0,0.0,0.0,0.0,0.09553033,0.06386885,0.1110659385714285,0.0909553571428571,-0.0074385684674249,0.0334009540067494,-0.0783483993162208,-0.0917954262606562,278.26851422388296,23.821401918976544,151,267,2.0,1
78,1,16,66.67,High,8,100.0,96.875,656.0920375050046,50.1526000443846,0.1524176400315439,10,100.0,100.0,722.1948700025678,,0.1384667825176388,8,100.0,96.875,565.5422000563703,921.943899942562,0.1768214644106709,8.666666666666666,100.0,647.9430358546475,,0.1559019623199512,300.01199999999994,94.914,50.0,75.0,2,2,5,0,0,17.160000000000082,6.91599999999994,29.04600000000005,20.667999999999893,18.44749999999999,2.7103943623797275,4,3,8,2,5.5,0,0.0322136621078334,-0.0373887560171665,-9.15264960779701e-05,0.069602418125,0.0177798105542785,0.0119204832328334,0.0204776704828334,0.0322136621078334,0.0161067626078334,-0.0119440482671665,0.0049098352328334,-0.0373887560171665,-0.0179867877671665,0.0,0.0,0.0,0.0,0.0238645315,0.01556783525,0.069602418125,0.034093550375,-0.0189077913396766,0.059270178658501,-0.022337419593435,0.0078837513858318,355.9002149877263,43.2425283446712,175,240,5.5,0
78,2,16,66.67,High,8,100.0,96.875,656.0920375050046,50.1526000443846,0.1524176400315439,10,100.0,100.0,722.1948700025678,,0.1384667825176388,8,100.0,96.875,565.5422000563703,921.943899942562,0.1768214644106709,8.666666666666666,100.0,647.9430358546475,,0.1559019623199512,300.01199999999994,58.26999999999998,75.0,75.0,3,1,5,0,0,19.78500000000008,13.855000000000018,8.991999999999962,17.559999999999945,15.048000000000002,4.984051036682615,4,3,8,2,5.5,0,0.0200471018578334,-0.0200472113921665,0.0004039609922491,0.04009431325,0.017320238168071,0.0200471018578334,0.0076374536078334,0.0126854272328334,0.0123511773578334,-0.0119574053921665,-0.0100147292671665,-0.0200472113921665,-0.0116192391421665,0.0,0.0,0.0,0.0,0.03200450725,0.017652182875,0.032732638625,0.0239704165,0.024910145055958,-0.0165283848779886,-0.0178353844190819,0.028840926478926,336.39703615099086,22.71459994683679,154,192,5.5,0
78,3,16,66.67,High,8,100.0,96.875,656.0920375050046,50.1526000443846,0.1524176400315439,10,100.0,100.0,722.1948700025678,,0.1384667825176388,8,100.0,96.875,565.5422000563703,921.943899942562,0.1768214644106709,8.666666666666666,100.0,647.9430358546475,,0.1559019623199512,300.01199999999994,89.2360000000001,100.0,75.0,4,0,6,1,0,19.12699999999996,14.15800000000013,35.659999999999854,24.720000000000027,23.41624999999999,4.270538621683661,4,3,8,2,5.5,1,0.0151154452328334,-0.0183941285171665,0.000204955599604,0.03350957375,0.024004395960969,0.0076363309828334,0.0081562383578334,0.0151154452328334,0.0123966837328334,-0.0061370556421665,-0.0122809303921665,-0.0162383904921665,-0.0175590486421665,0.0,0.0,0.0,0.0,0.013773386625,0.0204371687499999,0.031353835725,0.029955732375,-0.0017808576556955,0.0072205351158646,0.0262605018270352,0.0119303057843196,293.3402591443046,23.076997546686574,227,356,5.5,1
78,4,16,66.67,High,8,100.0,96.875,656.0920375050046,50.1526000443846,0.1524176400315439,10,100.0,100.0,722.1948700025678,,0.1384667825176388,8,100.0,96.875,565.5422000563703,921.943899942562,0.1768214644106709,8.666666666666666,100.0,647.9430358546475,,0.1559019623199512,300.01199999999994,59.16800000000012,75.0,75.0,3,1,6,1,0,19.881000000000085,7.033999999999878,22.74199999999996,12.194000000000187,15.462750000000028,4.850366202648291,4,3,8,2,5.5,1,0.0238562329828334,-0.0193389728921665,0.000400424152739,0.0431952058749999,0.042906277386166,0.0130455217328334,0.0041017915203334,0.0238562329828334,0.0206346507328334,-0.0075554292671665,-0.0025386608546665,-0.0176443417671665,-0.0107141587671665,0.0,0.0,0.0,0.0,0.020600951,0.006640452375,0.0415005747499999,0.0313488095,-0.0081053252818385,0.0001607477643189,-0.0092368736944679,0.0770020977641167,291.94811516153885,22.24389097744361,173,244,5.5,1
78,5,16,66.67,High,8,100.0,96.875,656.0920375050046,50.1526000443846,0.1524176400315439,10,100.0,100.0,722.1948700025678,,0.1384667825176388,8,100.0,96.875,565.5422000563703,921.943899942562,0.1768214644106709,8.666666666666666,100.0,647.9430358546475,,0.1559019623199512,300.01199999999994,79.46199999999999,75.0,75.0,3,1,5,0,0,19.993999999999915,16.259000000000015,21.68699999999989,24.52200000000016,20.6155,3.6380393393320567,4,3,8,2,5.5,0,0.0239074337328334,-0.0206665353921665,9.083473771291553e-05,0.044573969125,0.0191080337430468,0.0211754088578334,0.0177697338578334,0.0215345894828334,0.0239074337328334,-0.0154534501421665,-0.0094193181421665,-0.0194218051421665,-0.0206665353921665,0.0,0.0,0.0,0.0,0.036628859,0.027189052,0.040956394625,0.044573969125,0.0130973908427747,0.0336551441513241,-0.0441516266168402,-0.0105507424287212,282.66475956438967,24.23715423920342,200,433,5.5,0
78,6,16,66.67,High,8,100.0,96.875,656.0920375050046,50.1526000443846,0.1524176400315439,10,100.0,100.0,722.1948700025678,,0.1384667825176388,8,100.0,96.875,565.5422000563703,921.943899942562,0.1768214644106709,8.666666666666666,100.0,647.9430358546475,,0.1559019623199512,300.01199999999994,63.05899999999997,50.0,75.0,2,2,7,1,1,7.376999999999953,22.990999999999985,17.45900000000006,18.500999999999976,16.581999999999994,3.0153178144976494,4,3,8,2,5.5,1,0.0205161307328334,-0.0243601075171665,0.0004060032306155,0.04487623825,0.0152064270853982,0.0002239881465834,0.0146601324828334,0.0205161307328334,0.0204922992328334,-0.0098394486421665,-0.0158788028921665,-0.0243601075171665,-0.0190823263921665,0.0,0.0,0.0,0.0,0.01006343678875,0.030538935375,0.04487623825,0.039574625625,-0.0244132615611795,-0.0105991175431462,0.0193354318213495,0.0194634465370543,306.46352936979974,23.706638498683056,144,290,5.5,1
78,7,16,66.67,High,8,100.0,96.875,656.0920375050046,50.1526000443846,0.1524176400315439,10,100.0,100.0,722.1948700025678,,0.1384667825176388,8,100.0,96.875,565.5422000563703,921.943899942562,0.1768214644106709,8.666666666666666,100.0,647.9430358546475,,0.1559019623199512,300.01199999999994,76.35199999999986,75.0,75.0,3,1,7,1,1,19.92100000000005,16.74799999999982,29.169000000000096,15.115000000000007,20.23825,3.705854014057541,4,3,8,2,5.5,1,0.0223077738578334,-0.0217669146421665,0.0006066207451719,0.0440746885,0.0482784291972844,0.0223077738578334,0.0164933222328334,0.0126910594828334,0.0075816014828334,-0.0147269371421665,-0.0217669146421665,-0.0188814425171665,-0.0032468171421665,0.0,0.0,0.0,0.0,0.037034711,0.038260236875,0.031572502,0.010828418625,0.0147943090591392,0.0486731934259172,-0.0339938827707852,0.0282786294991912,280.7011786600545,23.5871513975122,198,341,5.5,1
