participant_number,trial_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_trial,answer_incorrect_trial,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,trial_duration,trial_duration_mean,performance_trial,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1
62,29,7,19,79.17,High,8,100,100,441.7483125,,0.226373247,10,100,100,489.47714,,0.204299633,8,100,96.875,408.4861,621.8431,0.244806372,300.017,87.396,100,90.625,1,0,8.666666667,100,446.5705175,,0.225159751,23.909,18.27975,4.182525409,2,1,3,1
62,30,7,19,79.17,High,8,100,100,441.7483125,,0.226373247,10,100,100,489.47714,,0.204299633,8,100,96.875,408.4861,621.8431,0.244806372,300.017,87.396,100,90.625,1,0,8.666666667,100,446.5705175,,0.225159751,12.952,18.27975,7.720815318,2,1,3,1
62,31,7,19,79.17,High,8,100,100,441.7483125,,0.226373247,10,100,100,489.47714,,0.204299633,8,100,96.875,408.4861,621.8431,0.244806372,300.017,87.396,100,90.625,1,0,8.666666667,100,446.5705175,,0.225159751,20.693,18.27975,4.832552071,2,1,3,1
62,32,7,19,79.17,High,8,100,100,441.7483125,,0.226373247,10,100,100,489.47714,,0.204299633,8,100,96.875,408.4861,621.8431,0.244806372,300.017,87.396,100,90.625,1,0,8.666666667,100,446.5705175,,0.225159751,29.842,18.27975,3.350981838,2,1,3,1
65,1,0,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,0,1,8.666666667,100,396.7757275,,0.252446511,6.872,18.27975,7.275902212,6,1,6,1
65,2,0,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,16.058,18.27975,3.113712791,6,1,6,1
65,3,0,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,28.251,18.27975,1.769848855,6,1,6,1
65,4,0,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,0,1,8.666666667,100,396.7757275,,0.252446511,21.024,18.27975,2.378234399,6,1,6,1
65,5,1,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,19.259,18.27975,5.19237759,6,1,6,1
65,6,1,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,9.195,18.27975,10.8754758,6,1,6,1
65,7,1,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,12.422,18.27975,8.050233457,6,1,6,1
65,8,1,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,24.583,18.27975,4.067851767,6,1,6,1
65,9,2,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,0,1,8.666666667,100,396.7757275,,0.252446511,42.829,18.27975,1.167433281,6,1,6,1
65,10,2,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,0,1,8.666666667,100,396.7757275,,0.252446511,10.305,18.27975,4.852013586,6,1,6,1
65,11,2,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,25.264,18.27975,1.979100697,6,1,6,1
65,12,2,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,50,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,17.571,18.27975,2.84559786,6,1,6,1
65,13,3,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,0,1,8.666666667,100,396.7757275,,0.252446511,30.756,18.27975,2.438548576,6,1,6,1
65,14,3,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,30.414,18.27975,2.465969619,6,1,6,1
65,15,3,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,29.08,18.27975,2.57909216,6,1,6,1
65,16,3,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,18.667,18.27975,4.017785397,6,1,6,1
65,17,4,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,37.536,18.27975,2.664109122,6,1,6,1
65,18,4,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,36,18.27975,2.777777778,6,1,6,1
65,19,4,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,23.763,18.27975,4.208222867,6,1,6,1
65,20,4,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,49.48,18.27975,2.021018593,6,1,6,1
65,21,5,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,14.57,18.27975,5.147563487,6,1,6,1
65,22,5,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,28.919,18.27975,2.593450673,6,1,6,1
65,23,5,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,31.123,18.27975,2.4097934,6,1,6,1
65,24,5,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,0,1,8.666666667,100,396.7757275,,0.252446511,45.274,18.27975,1.656579936,6,1,6,1
65,25,6,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,16.914,18.27975,5.912262031,6,1,6,1
65,26,6,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,36.117,18.27975,2.768779245,6,1,6,1
65,27,6,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,29.814,18.27975,3.354128933,6,1,6,1
65,28,6,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,100,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,14.899,18.27975,6.711859856,6,1,6,1
65,29,7,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,18.604,18.27975,4.031391099,6,1,6,1
65,30,7,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,27.975,18.27975,2.680965147,6,1,6,1
65,31,7,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,0,1,8.666666667,100,396.7757275,,0.252446511,12.688,18.27975,5.9110971,6,1,6,1
65,32,7,17,70.83,High,8,100,100,414.2507625,,0.241399676,10,100,100,400.43632,,0.249727597,8,100,93.75,375.6401,538.1105,0.26621226,300.002,78.711,75,78.125,1,0,8.666666667,100,396.7757275,,0.252446511,19.444,18.27975,3.857231022,6,1,6,1
66,1,0,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,50,90.625,1,0,8,92.5,623.582105,,0.167069231,48.654,18.27975,1.027664735,1,2,4,1
66,2,0,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,50,90.625,0,1,8,92.5,623.582105,,0.167069231,22.501,18.27975,2.222123461,1,2,4,1
66,3,0,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,50,90.625,0,1,8,92.5,623.582105,,0.167069231,45.588,18.27975,1.096779854,1,2,4,1
66,4,0,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,50,90.625,1,0,8,92.5,623.582105,,0.167069231,26.385,18.27975,1.895016108,1,2,4,1
66,5,1,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,18.199,18.27975,5.494807407,1,2,4,1
66,6,1,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,16.719,18.27975,5.981218972,1,2,4,1
66,7,1,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,19.702,18.27975,5.07562684,1,2,4,1
66,8,1,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,20.149,18.27975,4.96302546,1,2,4,1
66,9,2,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,26.229,18.27975,3.812573869,1,2,4,1
66,10,2,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,30.935,18.27975,3.232584451,1,2,4,1
66,11,2,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,7.573,18.27975,13.20480655,1,2,4,1
66,12,2,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,23.488,18.27975,4.257493188,1,2,4,1
66,13,3,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,29.096,18.27975,3.436898543,1,2,4,1
66,14,3,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,15.243,18.27975,6.560388375,1,2,4,1
66,15,3,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,40.481,18.27975,2.470294706,1,2,4,1
66,16,3,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,18.792,18.27975,5.321413367,1,2,4,1
66,17,4,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,17.691,18.27975,5.652591713,1,2,4,1
66,18,4,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,22.945,18.27975,4.358247984,1,2,4,1
66,19,4,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,15.723,18.27975,6.360109394,1,2,4,1
66,20,4,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,43.474,18.27975,2.300225422,1,2,4,1
66,21,5,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,75,90.625,1,0,8,92.5,623.582105,,0.167069231,18.432,18.27975,4.069010417,1,2,4,1
66,22,5,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,75,90.625,1,0,8,92.5,623.582105,,0.167069231,33.549,18.27975,2.235536082,1,2,4,1
66,23,5,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,75,90.625,1,0,8,92.5,623.582105,,0.167069231,29.031,18.27975,2.583445283,1,2,4,1
66,24,5,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,75,90.625,0,1,8,92.5,623.582105,,0.167069231,27.198,18.27975,2.757555703,1,2,4,1
66,25,6,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,22.448,18.27975,4.454739843,1,2,4,1
66,26,6,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,26.441,18.27975,3.782005219,1,2,4,1
66,27,6,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,40.918,18.27975,2.443912215,1,2,4,1
66,28,6,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,28.876,18.27975,3.46308353,1,2,4,1
66,29,7,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,22.447,18.27975,4.454938299,1,2,4,1
66,30,7,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,29.096,18.27975,3.436898543,1,2,4,1
66,31,7,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,19.633,18.27975,5.093465084,1,2,4,1
66,32,7,14,58.33,High,8,100,100,380.18505,,0.263029806,9,90,96.66666667,742.9888222,773.3143,0.121132374,7,87.5,100,747.5724429,,0.117045513,300.0065,89.816,100,90.625,1,0,8,92.5,623.582105,,0.167069231,18.64,18.27975,5.364806867,1,2,4,1
67,1,0,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,16.049,18.27975,6.230917814,1,1,5,1
67,2,0,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,13.259,18.27975,7.542046912,1,1,5,1
67,3,0,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,10.17,18.27975,9.832841691,1,1,5,1
67,4,0,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,16.914,18.27975,5.912262031,1,1,5,1
67,5,1,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,11.073,18.27975,9.030976249,1,1,5,1
67,6,1,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,11.799,18.27975,8.475294516,1,1,5,1
67,7,1,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,10.524,18.27975,9.50209046,1,1,5,1
67,8,1,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,20.329,18.27975,4.919081116,1,1,5,1
67,9,2,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,17.024,18.27975,5.87406015,1,1,5,1
67,10,2,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,20.143,18.27975,4.964503798,1,1,5,1
67,11,2,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,9.23,18.27975,10.83423619,1,1,5,1
67,12,2,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,23.555,18.27975,4.245383146,1,1,5,1
67,13,3,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,13.93,18.27975,7.178750897,1,1,5,1
67,14,3,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,19.035,18.27975,5.253480431,1,1,5,1
67,15,3,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,21.003,18.27975,4.761224587,1,1,5,1
67,16,3,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,14.516,18.27975,6.888950124,1,1,5,1
67,17,4,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,16.38,18.27975,6.105006105,1,1,5,1
67,18,4,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,14.395,18.27975,6.946856547,1,1,5,1
67,19,4,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,14.526,18.27975,6.884207628,1,1,5,1
67,20,4,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,100,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,14.479,18.27975,6.90655432,1,1,5,1
67,21,5,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,75,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,13.349,18.27975,5.618398382,1,1,5,1
67,22,5,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,75,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,10.495,18.27975,7.146260124,1,1,5,1
67,23,5,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,75,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,8.063,18.27975,9.301748729,1,1,5,1
67,24,5,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,75,93.75,0,1,8.333333333,96.66666667,411.4814435,,0.236052351,20.495,18.27975,3.659429129,1,1,5,1
67,25,6,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,75,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,16.959,18.27975,4.422430568,1,1,5,1
67,26,6,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,75,93.75,1,0,8.333333333,96.66666667,411.4814435,,0.236052351,15.025,18.27975,4.991680532,1,1,5,1
67,27,6,19,79.17,High,8,100,100,378.46285,,0.264226727,9,90,96.66666667,405.5476556,1157.8358,0.221922131,8,100,96.875,450.433825,552.1609,0.222008194,300.006,55.794,75,93.75,0,1,8.333333333,96.66666667,411.4814435,,0.236052351,16.123,18.27975,4.651739751,1,1,5,1
