participant_number,subexperiment_number,O2Hb_highest_peak,O2Hb_lowest_peak,O2Hb_average_peak,O2Hb_difference_peak,O2Hb_auc,O2Hb_highest_peak_trial_1,O2Hb_highest_peak_trial_2,O2Hb_highest_peak_trial_3,O2Hb_highest_peak_trial_4,O2Hb_lowest_peak_trial_1,O2Hb_lowest_peak_trial_2,O2Hb_lowest_peak_trial_3,O2Hb_lowest_peak_trial_4,O2Hb_average_peak_trial_1,O2Hb_average_peak_trial_2,O2Hb_average_peak_trial_3,O2Hb_average_peak_trial_4,O2Hb_difference_peak_trial_1,O2Hb_difference_peak_trial_2,O2Hb_difference_peak_trial_3,O2Hb_difference_peak_trial_4,O2Hb_auc_peak_trial_1,O2Hb_auc_peak_trial_2,O2Hb_auc_peak_trial_3,O2Hb_auc_peak_trial_4
46.0,1.0,0.08345587214352486,-0.05543535960647515,-0.0007067948753408118,0.13889123175,-0.042603601569943916,0.07712670114352485,0.08345587214352486,0.02831887114352485,0.04362467089352485,-0.042480622206475145,-0.05543535960647515,-0.030865014606475144,-0.028654443856475153,0.0,0.0,0.0,0.0,0.11960732334999999,0.13889123175,0.05918388575,0.07227911475,-0.11261728362972687,0.07967636113519594,-0.043533242026100295,0.0161250261664235
46.0,2.0,0.09168720926852486,-0.04070516260647515,0.0007898992306411329,0.13239237187500003,0.07459810679963551,0.057159519143524865,0.038225497393524856,0.09168720926852486,0.04888017564352485,-0.035232565856475155,-0.035677763731475146,-0.04070516260647515,-0.01908004460647515,0.0,0.0,0.0,0.0,0.09239208500000001,0.07390326112500001,0.13239237187500003,0.06796022025,0.03884138404810576,-0.10665334230795795,0.01015513041327519,0.02171632067038752
46.0,3.0,0.10328012039352484,-0.06367429035647515,0.00026034010120832326,0.16695441075,0.10583215610617884,0.05246187289352485,0.05647250664352485,0.054677609143524854,0.10328012039352484,-0.04483201660647515,-0.05411624335647515,-0.06367429035647515,-0.05261896960647515,0.0,0.0,0.0,0.0,0.09729388950000001,0.11058875,0.1183518995,0.15589909,-0.05149554845493406,0.14002926905675428,-0.047048907926910494,0.04606631015567289
46.0,4.0,0.04830609126852485,-0.050541619856475144,0.0012757701621474158,0.09884771112499999,0.16333858670920406,0.04830609126852485,0.04535413576852485,0.04775430276852485,0.044107432893524846,-0.04248347846897514,-0.02767382910647515,-0.03665664223147515,-0.03157387985647515,0.0,0.0,0.0,0.0,0.09078956973749999,0.073027964875,0.084410945,0.07568131275,0.0801373986577361,0.0639650361371655,0.0473925481788742,0.03691516182779571
46.0,5.0,0.06713330164352485,-0.06390002460647515,-0.0004798127468025286,0.13103332625,0.04600606177153299,0.039629752893524856,0.04769893039352486,0.06713330164352485,0.05567396526852485,-0.033134975856475145,-0.06390002460647515,-0.03708522698147516,-0.032827997106475146,0.0,0.0,0.0,0.0,0.07276472875000001,0.111598955,0.104218528625,0.08850196237499999,-0.016154188758157228,-0.11456435318658836,0.04358193420446166,-0.03299803797974757
46.0,6.0,0.07721616301852485,-0.07248095835647514,-0.0005692609190935453,0.149697121375,-0.08844332865216113,0.061336564143524855,0.07721616301852485,0.041796366768524856,0.05770582914352485,-0.05907673860647515,-0.04772809373147515,-0.07248095835647514,-0.05210363085647514,0.0,0.0,0.0,0.0,0.12041330275,0.12494425675000001,0.114277325125,0.10980946,0.04809160496389242,0.03517319056503117,0.01628085533523617,-0.0968132706946612
46.0,7.0,0.05300652126852485,-0.06399003460647515,5.336116098080581e-05,0.11699655587499999,0.0681854751529542,0.036505881643524855,0.03548577664352485,0.05263417539352485,0.05300652126852485,-0.044090304606475145,-0.025816677231475144,-0.06399003460647515,-0.03481971945647514,0.0,0.0,0.0,0.0,0.08059618625000001,0.061302453874999996,0.11662421,0.08782624072499999,0.05887291289481557,-0.03796093360991383,0.026356055765529074,-0.02365821692548309
46.0,8.0,0.060742450393524855,-0.08855814760647514,-0.0007222547426297329,0.149300598,0.02688144163576565,0.04088192139352485,0.03201315914352485,0.06024783664352485,0.054960212268524856,-0.036410142231475144,-0.028014355106475142,-0.08855814760647514,-0.07015275916897515,0.0,0.0,0.0,0.0,0.07729206362499999,0.06002751425,0.14880598425,0.1251129714375,0.06122474602600642,-0.010171765751989232,-0.04048456088812989,-0.04069007299865504
47.0,1.0,0.06373774399736494,-0.06310453191692078,0.0003136858263077515,0.1268422759142857,0.02449056468860093,0.06373774399736494,0.020286178654507794,0.014772558368793506,0.023585351940222078,-0.026895653631206492,-0.017396390202635063,-0.010020063202635062,-0.06310453191692078,0.0,0.0,0.0,0.0,0.09063339762857144,0.037682568857142856,0.02479262157142857,0.08668988385714285,0.029493509307045626,-0.03447897348537056,0.016030249319919292,-0.025777998894922126
47.0,2.0,0.04909468794022207,-0.04232331920263507,0.001220228263353485,0.09141800714285714,0.017396700842219247,0.030822613511650648,0.04607022451165065,0.005223866640222079,0.02071880904022208,-0.02671731048834935,-0.04232331920263507,-0.024352608988349348,-0.024548948202635066,0.0,0.0,0.0,0.0,0.057539924,0.08839354371428572,0.02957647562857143,0.04526775724285714,-0.0009685442575812081,0.006221507834161075,-0.08649418673585038,0.004178178162137551
47.0,3.0,0.037693323654507796,-0.044230194915492196,-2.0595371697685474e-05,0.08192351856999999,-0.04294237850946648,0.037693323654507796,0.022617038225936362,0.020282464940222084,0.022909757368793505,-0.044230194915492196,-0.017989807988349347,-0.02764845205977792,-0.02083257991692078,0.0,0.0,0.0,0.0,0.08192351856999999,0.04060684621428571,0.047930917,0.043742337285714285,-0.009777161223945712,-0.04249722993636937,0.007092281562459377,-0.051610289011242226
47.0,4.0,0.05534629694022208,-0.1147906996312065,-0.0002616443529120673,0.17013699657142858,-0.03888159763585004,0.029817577225936365,0.019523729083079224,0.05534629694022208,0.01875023494022208,-0.03604794380263506,-0.015569785774063635,-0.1147906996312065,-0.019273690916920775,0.0,0.0,0.0,0.0,0.06586552102857143,0.03509351485714286,0.17013699657142858,0.03802392585714286,-0.06473558356029055,-0.01950932214646115,0.002812655953234544,0.012540053201570506
47.0,5.0,0.04164523622593636,-0.07945212220263506,0.0005387904468549077,0.12109735842857142,0.01137825260148679,0.023061539225936366,0.03187383294022207,0.03292155351165065,0.03608771836879351,-0.01979908273120649,-0.03018921577406363,-0.03975145360263506,-0.07945212220263506,0.0,0.0,0.0,0.0,0.04286062195714285,0.0620630487142857,0.0726730071142857,0.11553984057142858,-0.011060543844548167,-0.026987173272606448,0.04266257730687878,-0.10368599929501597
47.0,6.0,0.0539192153687935,-0.053838356488349344,-0.00036190791134424076,0.10775757185714285,-0.0928686641493061,0.0539192153687935,0.029102001654507794,0.05130732136879351,0.03348297739736494,-0.02535256234549221,-0.053838356488349344,-0.04950518163120649,-0.0461650936312065,0.0,0.0,0.0,0.0,0.07927177771428572,0.08294035814285713,0.100812503,0.07964807102857144,0.04269075225808451,-0.11271795886692207,-0.004841444246068,-0.023961105219068985
47.0,7.0,0.056235912654507794,-0.06078537134549221,-0.00021383447219584824,0.117021284,-0.05451254042405005,0.029651643083079222,0.019756429311650652,0.056235912654507794,0.04496453451165065,-0.033869464916920784,-0.03268227748834935,-0.06078537134549221,-0.030176476631206487,0.0,0.0,0.0,0.0,0.063521108,0.0524387068,0.117021284,0.07514101114285714,-0.05725171137439646,-0.06925643228766562,-0.0429214638912119,-0.019754480583170742
47.0,8.0,0.06969175936879352,-0.0760004049169208,0.001129646770906369,0.1456921642857143,0.12850244863336002,0.02651289294022208,0.06969175936879352,0.031232105083079224,0.05132339265450779,-0.026623930631206494,-0.0760004049169208,-0.03939372950263507,-0.04185941368834935,0.0,0.0,0.0,0.0,0.05313682357142857,0.1456921642857143,0.0706258345857143,0.09318280634285714,-0.06186765879818302,-0.02272375193586892,-0.016013402256345833,0.11145575318763452
48.0,1.0,0.09009146138451922,-0.05807652004405221,-0.0006295451142991531,0.14816798142857143,-0.062088351342378716,0.05223288852737638,0.09009146138451922,0.041591872813090645,0.044553159955947795,-0.048360272901195066,-0.056862518615480785,-0.05807652004405221,-0.039453912901195064,0.0,0.0,0.0,0.0,0.10059316142857144,0.14695398,0.09966839285714285,0.08400707285714286,-0.09033467938373589,-0.02490442037592905,-0.09040719266163491,0.011848063568760385
48.0,2.0,0.06942120424166207,-0.08164065575833793,-0.0001894384907785611,0.15106186,-0.027341297169210077,0.020872104098804932,0.0544405356702335,0.06942120424166207,0.06134819424166209,-0.04014507847262364,-0.03257068932976649,-0.08164065575833793,-0.028456566901195062,0.0,0.0,0.0,0.0,0.061017182571428574,0.087011225,0.15106186,0.08980476114285715,-0.07636651371833478,0.018609775391745985,-0.1516932058464837,0.11213592375856124
48.0,3.0,0.03474782124166208,-0.05666858147262364,-0.0005735181143997572,0.09141640271428572,0.0026962438387477354,0.02017665338451922,0.03188508538451922,0.03474782124166208,0.029624615098804936,-0.020508384329766493,-0.05666858147262364,-0.02854847790119507,-0.028339944901195065,0.0,0.0,0.0,0.0,0.040685037714285714,0.08855366685714286,0.06329629914285714,0.05796456,-0.006006781269720075,0.01914353415813085,0.0533067551879109,-0.04307914878830728
48.0,4.0,0.07008935281309066,-0.0786893243297665,-0.000897987451256446,0.14877867714285714,-0.0057701207879066185,0.03384468838451922,0.024791303098804934,0.048495478527376366,0.07008935281309066,-0.07125022575833792,-0.06395701861548077,-0.0786893243297665,-0.05406319861548078,0.0,0.0,0.0,0.0,0.10509491414285714,0.0887483217142857,0.12718480285714287,0.12415255142857143,0.011797594664112232,-0.07201003694906216,-0.10822902442920229,-0.009890963065153024
48.0,5.0,0.05957548138451923,-0.07377279004405221,-0.0005311477217641036,0.13334827142857145,0.010996836716200775,0.01460961881309065,0.03776378767023351,0.05252262424166208,0.04578245838451922,-0.019682320901195063,-0.034911799186909356,-0.07377279004405221,-0.03978932047262363,0.0,0.0,0.0,0.0,0.034291939714285714,0.07267558685714287,0.12629541428571428,0.08557177885714284,-0.03770340131892389,0.015494889979568549,-0.09891637022373607,-0.04010861804682145
48.0,6.0,0.0486441856702335,-0.04874755175833793,-6.324934911272583e-06,0.09739173742857143,0.12414500196190885,0.03513681295594779,0.02414500438451922,0.032602434098804936,0.0486441856702335,-0.02578267161548078,-0.018201174186909353,-0.03122968832976649,-0.04874755175833793,0.0,0.0,0.0,0.0,0.06091948457142857,0.04234617857142857,0.06383212242857142,0.09739173742857143,0.054253215329026265,0.01881549509591884,-0.007283110356317818,-0.005685012287638125
48.0,7.0,0.05027919209880494,-0.09715905718690933,-0.0008387307710582191,0.14743824928571425,0.029651962097660967,0.03356480038451922,0.030525353527376363,0.03250836038451922,0.050050915098804945,-0.09715905718690933,-0.030434547329766495,-0.04358463847262364,-0.048669809186909344,0.0,0.0,0.0,0.0,0.13072385757142854,0.060959900857142854,0.07609299885714285,0.0987207242857143,-0.004825259451007799,-0.02023802593731222,-0.030232638243763765,0.00395598257804524
48.0,8.0,0.048129909527376356,-0.045809007758337926,0.0009197241199890377,0.09393891728571428,0.056428318960368457,0.04553933852737636,0.04672416852737636,0.048129909527376356,0.043017874241662084,-0.027136106044052206,-0.023211257329766498,-0.025481230615480778,-0.045809007758337926,0.0,0.0,0.0,0.0,0.07267544457142858,0.06993542585714285,0.07361114014285713,0.08882688200000001,0.013813068883890403,0.028025182937624807,0.011804927831410614,-0.036282816227193426
49.0,1.0,0.12920111157047362,-0.2887392809295264,-0.000641804872824888,0.41794039250000004,0.08164403529980528,0.12920111157047362,0.0808792958204736,0.06580902894547361,0.03309459644547361,-0.2887392809295264,-0.0936052908045264,-0.10411298509202639,-0.021639936317026393,0.0,0.0,0.0,0.0,0.41794039250000004,0.174484586625,0.1699220140375,0.05473453276250001,-0.052035690600332335,0.11223575302361523,-0.13592586459835762,0.07981303850905483
49.0,2.0,0.07983380157047361,-0.08533011217952638,0.0011477483698763386,0.16516391375,0.13820789334240846,0.07983380157047361,0.0695952890704736,0.06477931257047362,0.02850887944547361,-0.0658656946795264,-0.08533011217952638,-0.028043519929526393,-0.04027473980452639,0.0,0.0,0.0,0.0,0.14569949625,0.15492540124999998,0.09282283250000001,0.06878361925,0.01996207070088664,-0.0481873204704347,0.15406266766787424,0.011807683556188036
49.0,3.0,0.053375870320473605,-0.04987224042952639,-0.000658545419273049,0.10324811075,0.014575091183685163,0.053375870320473605,0.038427373820473607,0.035596391195473615,0.04639904532047361,-0.04576249842952639,-0.027393372304526386,-0.030354531554526387,-0.04987224042952639,0.0,0.0,0.0,0.0,0.09913836875,0.065820746125,0.06595092275,0.09627128575,0.05431812013601425,0.04229101368066672,-0.047739132000296045,0.0028369400735456796
49.0,4.0,0.06727640782047362,-0.05182181842952639,0.0007797670170067887,0.11909822625000001,0.064860574287229,0.0643994253204736,0.06727640782047362,0.02693748744547361,0.02412462050797361,-0.03840301455452639,-0.04788475717952638,-0.027432995679526388,-0.05182181842952639,0.0,0.0,0.0,0.0,0.10280243987499998,0.115161165,0.054370483124999994,0.0759464389375,-0.02561262349103277,0.11016660756115962,0.05635969089403359,-0.10386614137168872
49.0,5.0,0.046259459070473616,-0.0499719783045264,0.0005416240061402338,0.096231437375,0.10196150198784693,0.046259459070473616,0.03830160057047361,0.021194483945473613,0.044916342820473604,-0.0499719783045264,-0.03807897680452639,-0.04515112592952639,-0.029246279054526394,0.0,0.0,0.0,0.0,0.096231437375,0.07638057737500001,0.066345609875,0.074162621875,0.06694174867881134,-0.050771971432306884,-0.07352703730023877,0.1331515129004638
49.0,6.0,0.07514580532047362,-0.07189806592952638,-9.912919583204629e-05,0.14704387125,-4.710616130693124e-06,0.03992274944547361,0.049361096570473606,0.07514580532047362,0.06930819782047361,-0.02045824884202639,-0.0548819909295264,-0.07189806592952638,-0.06209898292952639,0.0,0.0,0.0,0.0,0.0603809982875,0.1042430875,0.14704387125,0.13140718075,0.07197347210222728,-0.05096807625829061,-0.07964155346827571,-0.10174584689700117
49.0,7.0,0.05650939219547361,-0.061107454679526385,0.00011517344013797121,0.11761684687499999,-0.010491642108325497,0.05650939219547361,0.056038376570473614,0.015158549195473613,0.01912221369547361,-0.061107454679526385,-0.0455427966795264,-0.015477488917026388,-0.04441640117952639,0.0,0.0,0.0,0.0,0.11761684687499999,0.10158117325000002,0.0306360381125,0.063538614875,-0.13183753755908167,0.0714775277637521,0.05637344403939479,-0.033465915851135106
49.0,8.0,0.0693784703204736,-0.08046051842952641,0.0013842644237343257,0.14983898875,0.08894577566924225,0.0692031765704736,0.02414443769547361,0.0637809465704736,0.034324459070473615,-0.07575316630452639,-0.03523479217952639,-0.08046051842952641,-0.024751958304526388,0.0,0.0,0.0,0.0,0.14495634287499998,0.059379229874999995,0.144241465,0.059076417375,0.15586856562667942,-0.06972614027864023,-0.08527496584680677,-0.056492238471366064
50.0,1.0,0.2322498444384806,-0.14646135306151942,-0.0007531662264976366,0.37871119750000004,-0.004226886764795115,0.2322498444384806,0.05964096818848059,0.05538362293848058,0.08583394143848058,-0.14646135306151942,-0.05449701181151942,-0.0792215755615194,-0.08143617056151942,0.0,0.0,0.0,0.0,0.37871119750000004,0.11413798,0.13460519849999997,0.167270112,-0.046989929351000326,-0.12209100953887192,-0.16690079728612317,0.04963490218004871
50.0,2.0,0.09618892318848057,-0.0680850993115194,-9.629956726727418e-05,0.16427402249999998,0.011685178359421192,0.04524299318848059,0.021953381938480586,0.09618892318848057,0.05603606568848059,-0.03902593281151942,-0.03863912743651942,-0.0680850993115194,-0.05694250806151941,0.0,0.0,0.0,0.0,0.08426892600000001,0.060592509375000006,0.16427402249999998,0.11297857375,-0.024607501565743137,-0.07626671281029908,0.0793218155250919,0.05864804481292436
50.0,3.0,0.0962350844384806,-0.10011010306151942,0.0006425566923111308,0.19634518750000002,0.14882899507746541,0.0962350844384806,0.0642272456884806,0.0951371019384806,0.051253185688480585,-0.0647819968115194,-0.0804693243115194,-0.08494951181151941,-0.05116575181151941,0.0,0.0,0.0,0.0,0.16101708125,0.14469657,0.18008661375,0.1024189375,0.06814200969271053,0.14304487090481788,0.15913435491213318,-0.045821912582647
50.0,4.0,0.08689373443848059,-0.08860013306151941,0.0005715309907438901,0.1754938675,-0.020649888755235435,0.05785984568848058,0.08689373443848059,0.03159104681348058,0.08028398068848058,-0.05154965556151942,-0.08860013306151941,-0.044700183686519415,-0.04974573306151942,0.0,0.0,0.0,0.0,0.10940950125,0.1754938675,0.0762912305,0.13002971375,-0.09491881022830125,0.04756296318454718,0.042081844056547066,0.022149088204248296
50.0,5.0,0.12500394443848056,-0.1164179896865194,0.0013469936082595012,0.24142193412499996,0.07399466704325167,0.07772829068848057,0.057280761938480584,0.05943801956348059,0.12500394443848056,-0.1164179896865194,-0.07487826931151942,-0.06371298806151941,-0.07764337556151941,0.0,0.0,0.0,0.0,0.19414628037499998,0.13215903125,0.123151007625,0.20264731999999996,-0.09173494313623078,-0.14552074392026443,0.014107895035169384,0.15944024507487753
50.0,6.0,0.0872498319384806,-0.0859504493115194,0.0013503790879902124,0.17320028125,0.15999308389683187,0.0872498319384806,0.07525340318848057,0.08543921068848057,0.05156295318848058,-0.050497973061519416,-0.06207753397401942,-0.0859504493115194,-0.04887704306151941,0.0,0.0,0.0,0.0,0.137747805,0.1373309371625,0.17138965999999997,0.10043999625,0.07524984933242557,-0.11758294403452083,0.08197559419909459,-0.09181389797447834
50.0,7.0,0.1380143169384806,-0.14402551681151943,-0.00037963385116812745,0.28203983375,0.05660671413494131,0.07602844318848058,0.12223310193848058,0.10569740068848058,0.1380143169384806,-0.09104390056151941,-0.0908836669365194,-0.06950996918651942,-0.14402551681151943,0.0,0.0,0.0,0.0,0.16707234375,0.21311676887499997,0.175207369875,0.28203983375,-0.05830864208845507,-0.06309802844132392,0.3273118997227876,-0.1010743736842942
50.0,8.0,0.10625428693848057,-0.11671900306151943,0.0012070602306337498,0.22297329,0.14093673940994117,0.05161131618848058,0.05583447118848059,0.10625428693848057,0.057869113938480585,-0.0908689233615194,-0.04860425681151942,-0.11671900306151943,-0.07227598062401942,0.0,0.0,0.0,0.0,0.14248023955,0.10443872800000001,0.22297329,0.1301450945625,-0.027529440666496627,-0.06080012081178788,0.025702352246155483,0.24922812283832624
51.0,1.0,0.13580462052489956,-0.10511654518938617,-0.0002786873098339024,0.24092116571428573,-0.1470781802457761,0.13580462052489956,0.0677720133820424,0.0795763576677567,0.08507455238204242,-0.10511654518938617,-0.05951731676081473,-0.0588569503322433,-0.07520611433224332,0.0,0.0,0.0,0.0,0.24092116571428573,0.12728933014285715,0.138433308,0.16028066671428576,0.01940316492418985,-0.1444163993730362,-0.09484239690393301,0.02349076617435064
51.0,2.0,0.12973631052489956,-0.09443586090367186,-0.0010149421625974516,0.22417217142857143,-0.23728701666812657,0.10442784052489955,0.12973631052489956,0.08620733623918526,0.05424284323918527,-0.06010416090367188,-0.09443586090367186,-0.0717250123322433,-0.08933878376081474,0.0,0.0,0.0,0.0,0.16453200142857144,0.22417217142857143,0.15793234857142857,0.143581627,-0.11149796425933735,-0.021102512832936876,0.006792485336869936,-0.1511017173126689
51.0,3.0,0.09793915481061385,-0.09842085518938615,-0.0008249431567915296,0.19636001,-0.1501064074814904,0.08100024052489954,0.0419623776677567,0.07552997009632813,0.09793915481061385,-0.08240139518938616,-0.07825303518938616,-0.09842085518938615,-0.0568071123322433,0.0,0.0,0.0,0.0,0.1634016357142857,0.12021541285714285,0.17395082528571426,0.15474626714285716,0.011643184440852244,-0.09152028470085516,0.0331671935403486,0.08628680826208798
51.0,4.0,0.10068182623918527,-0.09943994661795759,-0.0006810612642187048,0.20012177285714286,-0.04690979197994424,0.08631765195347098,0.06647293909632813,0.08224256709632813,0.10068182623918527,-0.09943994661795759,-0.06978581376081473,-0.05831804947510044,-0.06608757418938617,0.0,0.0,0.0,0.0,0.18575759857142857,0.13625875285714287,0.14056061657142857,0.16676940042857144,-0.01155768889587648,-0.13258450184407036,-0.04748189909542493,0.09015339325849492
51.0,5.0,0.12729233481061383,-0.12952126090367186,9.082174976643274e-05,0.2568135957142857,-0.008924346269810798,0.12502462766775668,0.035473818810613844,0.12729233481061383,0.11351057909632813,-0.07590636233224331,-0.06354400161795759,-0.12707038661795758,-0.04590143376081473,0.0,0.0,0.0,0.0,0.20093098999999998,0.09901782042857143,0.2543627214285714,0.15941201285714285,0.12186444331390689,-0.1455046632635403,0.029471095817049375,0.15492463226341863
51.0,6.0,0.1430290276677567,-0.10934004518938614,-0.001547112873272108,0.25236907285714283,-0.21999203151759109,0.040439739096328135,0.0691313976677567,0.02773880895347098,0.1430290276677567,-0.08486853090367187,-0.09633808518938616,-0.0780367366179576,-0.10934004518938614,0.0,0.0,0.0,0.0,0.12530827,0.16546948285714286,0.10577554557142857,0.25236907285714283,-0.14173861997006154,-0.08582949083873931,-0.23204382608698615,0.1329530456564113
51.0,7.0,0.09469384338204241,-0.10935774090367188,-0.0011775908291118988,0.2040515842857143,-0.16455711008772447,0.060135156239185264,0.09469384338204241,0.06798044623918527,0.05748923195347099,-0.03871551606081473,-0.10935774090367188,-0.09889590090367185,-0.06641225233224331,0.0,0.0,0.0,0.0,0.0988506723,0.2040515842857143,0.16687634714285712,0.12390148428571429,0.03562504138179041,-0.038073796783064384,-0.1528525926330762,-0.1203156236334439
51.0,8.0,0.16644185766775668,-0.09604489518938616,-0.0016120006498132945,0.26248675285714285,-0.07862754006574119,0.08088281338204241,0.07295830909632812,0.16644185766775668,0.08859877481061385,-0.09604489518938616,-0.08015361090367187,-0.09453652376081474,-0.08933763661795759,0.0,0.0,0.0,0.0,0.1769277085714286,0.15311192,0.26097838142857144,0.17793641142857142,-0.00518010577964878,0.04245450862694923,0.03875535791500717,-0.03308250723882586
52.0,1.0,0.3122794123917801,-0.25427023789393416,0.00037818393180015335,0.5665496502857142,-0.25352226899945235,0.3122794123917801,0.12278244333463725,0.08700353039606583,0.1853459383917801,-0.25427023789393416,-0.10268282953679131,-0.10592003819393417,-0.12253363812250559,0.0,0.0,0.0,0.0,0.5665496502857142,0.22546527287142856,0.19292356858999998,0.30787957651428566,0.017520587908641028,0.12849049293303394,-0.1583668552348582,0.0156810288913537
52.0,2.0,0.14706971596320867,-0.18711051837964846,0.001587093062016608,0.33418023434285715,0.19997045852207965,0.13577982300606584,0.0866442649774944,0.11084016282035154,0.14706971596320867,-0.1655064469225056,-0.11873293775107704,-0.1447155307939342,-0.18711051837964846,0.0,0.0,0.0,0.0,0.30128626992857144,0.20537720272857146,0.25555569361428576,0.33418023434285715,0.0535822299086014,-0.1539608679673175,0.13882156991860772,-0.00728247107560881
52.0,3.0,0.3013144249632087,-0.21761596140821987,0.008135677530579461,0.5189303863714285,-0.054071134693783995,0.23703148203463725,0.08083249583463725,0.13702297013535156,0.20638228682035153,-0.16681947406679135,-0.11283873177964845,-0.21761596140821987,-0.1456628434653627,0.0,0.0,0.0,0.0,0.4038509561014286,0.1936712276142857,0.3546389315435714,0.35204513028571427,0.14804056167278845,0.04065937259350361,-0.15668791936477555,-0.10177782411166075
52.0,4.0,0.13592371089178013,-0.2488964008939342,-0.0035186871079740567,0.3848201117857143,-0.42101915009428736,0.13592371089178013,0.13201359604892296,0.044778757420351534,0.13118714002035153,-0.2488964008939342,-0.10553763203679133,-0.1061604885367913,-0.07582446176536274,0.0,0.0,0.0,0.0,0.3848201117857143,0.23755122808571427,0.15093924595714284,0.20701160178571426,0.010715707113168715,-0.12463962291168715,-0.28366931572890297,0.042614099249070794
52.0,5.0,0.19536322116320867,-0.20474090679393417,0.001911760032624409,0.40010412795714284,-0.06885184319993964,0.1284703666774944,0.17984407196320867,0.19536322116320867,0.17545896810606584,-0.11420432783679133,-0.17733082503679132,-0.20474090679393417,-0.14552180946536275,0.0,0.0,0.0,0.0,0.24267469451428572,0.357174897,0.40010412795714284,0.3209807775714286,0.23100625068100483,0.15216636292513486,-0.3270210402412298,0.020053931787960166
52.0,6.0,0.17962577382035155,-0.18210242860821993,0.0006055779440988714,0.3617282024285715,0.21140910449903694,0.10484704210606581,0.14310507953463728,0.13473049524892294,0.17962577382035155,-0.16050084903679135,-0.12117033175107704,-0.07185211946536274,-0.18210242860821993,0.0,0.0,0.0,0.0,0.2653478911428572,0.2642754112857143,0.20658261471428568,0.3617282024285715,-0.15006955923261361,0.07184558096784477,0.05056935399778695,0.046115809962878895
52.0,7.0,0.14059632084892298,-0.23654344495107701,-0.00030528510425202664,0.37713976579999997,-0.17715118873187596,0.12946294142035156,0.11461881896320869,0.1387046406774944,0.14059632084892298,-0.16489828877107704,-0.1111172793225056,-0.17262126327964847,-0.23654344495107701,0.0,0.0,0.0,0.0,0.29436123019142857,0.22573609828571428,0.3113259039571429,0.37713976579999997,-0.06782673594575228,0.020021025131764368,0.2937521682801634,-0.28823155283577984
52.0,8.0,0.18081284330606584,-0.21945654260821987,0.001697582281014222,0.40026938591428574,0.22148378082586873,0.17235288924892297,0.15077949672035154,0.13515259996320866,0.11824384996320869,-0.13476044075107702,-0.17629427917964846,-0.21945654260821987,-0.11732018532250561,0.0,0.0,0.0,0.0,0.30711332999999996,0.3270737759,0.3546091425714285,0.2355640352857143,0.05144325173557693,0.025380200998433078,-0.3708203725380413,0.2396947821716333
53.0,1.0,0.06787042184480722,-0.06721967315519278,0.0012003325220317535,0.13509009500000002,0.09226243922940894,0.06571857184480721,0.06387353059480722,0.04559697184480721,0.03566050934480721,-0.0494983619051928,-0.06721967315519278,-0.05024448940519279,-0.02982024690519279,0.0,0.0,0.0,0.0,0.11521693375000001,0.13109320375,0.09584146125000001,0.06548075625,0.11753972146715816,-0.061972972456417974,-0.03963854631571728,0.004119822817493453
53.0,2.0,0.10735493434480721,-0.10424300940519278,0.001728623576467679,0.21159794375,0.04341926092243456,0.09451663809480722,0.06237375059480721,0.036958150594807206,0.1066078218448072,-0.06587873190519279,-0.053315479405192795,-0.09882734940519279,-0.10424300940519278,0.0,0.0,0.0,0.0,0.16039537,0.11568923,0.1357855,0.21085083124999998,0.004305024441378202,0.07930937212312364,-0.22702963180878583,0.0461976735956095
53.0,3.0,0.07824164559480722,-0.06093817065519279,0.001399612280828824,0.13917981625,0.037415778914176655,0.07824164559480722,0.050199246844807206,0.05075080809480721,0.06315789059480721,-0.05672908440519279,-0.04672615653019279,-0.02949461690519279,-0.06093817065519279,0.0,0.0,0.0,0.0,0.13497073,0.096925403375,0.08024542500000001,0.12409606125,0.08548295518072671,-0.002109170357732809,-0.020220246944271228,0.000434933713522101
53.0,4.0,0.10355107559480721,-0.0955344256551928,0.0015834156274148001,0.19908550125000002,-0.04095783071258759,0.04906428559480721,0.031134021844807208,0.06089603934480721,0.10355107559480721,-0.0834851206551928,-0.0319835219051928,-0.0955344256551928,-0.08753139190519278,0.0,0.0,0.0,0.0,0.13254940625,0.06311754375,0.15643046500000002,0.1910824675,-0.02617292889616614,-0.003437900338927595,0.06637570480533611,-0.08863869970784606
53.0,5.0,0.1361021543448072,-0.11084136190519278,0.00031754244541285637,0.24694351625,-0.17491671156413452,0.04737705934480721,0.04969980684480721,0.04447930559480721,0.1353816043448072,-0.07650786190519279,-0.06047651190519279,-0.0939992081551928,-0.11084136190519278,0.0,0.0,0.0,0.0,0.12388492125,0.11017631875,0.13847851375,0.24622296624999998,0.00914073340644364,-0.03841340077397831,-0.29280388059357493,-0.033793436987989464
53.0,6.0,0.09539642059480721,-0.11511266190519279,-0.0008548719420639943,0.2105090825,-0.14707188867042686,0.0702966393448072,0.08754070059480722,0.043662486844807204,0.09539642059480721,-0.054636511905192794,-0.09010282065519279,-0.0659934731551928,-0.11511266190519279,0.0,0.0,0.0,0.0,0.12493315125,0.17764352125,0.10965596,0.2105090825,-0.014413435769239015,-0.1705898782500525,-0.05902141951507685,-0.12114975669774622
