participant_number,subexperiment_number,MRTScore,MRTAcc,MRTGroup,nback_hits_0,nback_hit_rate_0,nback_correct_rejections_0,nback_rt_target_0,nback_rt_nontarget_0,nback_composite_0,nback_hits_1,nback_hit_rate_1,nback_correct_rejections_1,nback_rt_target_1,nback_rt_nontarget_1,nback_composite_1,nback_hits_2,nback_hit_rate_2,nback_correct_rejections_2,nback_rt_target_2,nback_rt_nontarget_2,nback_composite_2,rest_time,time_subexperiment,accuracy_subexperiment,accuracy_total,answer_correct_subexperiment,answer_incorrect_subexperiment,feedback_score_subexperiment,blink_count,rest_blink_rest_count,blink_rate,rest_blink_rate,normalized_blink_rate,nback_hits_avg,nback_hit_rate_avg,nback_rt_target_avg,nback_rt_non_target_avg,nback_composite_avg,trial_duration_1,trial_duration_2,trial_duration_3,trial_duration_4,trial_duration_mean,performance_subexperiment,feedback_score_tutorial_1,feedback_score_tutorial_2,feedback_score_tutorial_3,feedback_score_rest_1,eye_avg_fixation_PointX,eye_avg_fixation_PointY,eye_avg_fixation_PointZ,eye_avg_LeftGazeX,eye_avg_LeftGazeY,eye_avg_LeftGazeZ,eye_avg_RightGazeX,eye_avg_RightGazeY,eye_avg_RightGazeZ,eye_avg_LeftPupilDiameter,eye_avg_RightPupilDiameter,eye_avg_RightEyeOpenness,eye_avg_LeftEyeOpenness,eye_max_LeftPupilDiameter,eye_max_RightPupilDiameter,cogload_subexperiment,cogload_mean,cogload_group,z_score,std_dev
16,3,9,37.5,Low,8,100,100,493.83675,,0.202496068,9,90,100,545.0597,,0.165119527,8,100,100,511.578625,,0.195473374,300.006,72.33,75,68.75,3,1,3,37,12,30.69265865,24,27.8860777,8.333333333,96.66666667,516.825025,,0.187696323,11.918,23.14,26.421,13.898,18.84425,3.979993897,1,1,5,2,0.0770444,-0.264050036,0.872923173,0.041929455,-0.124546859,0.913324015,0.035969817,-0.140645549,0.912577137,3.772591692,4.188674056,0.955182656,0.964199754,5.532227,5.137482,3,3,Low,0,1.772810521
16,4,9,37.5,Low,8,100,100,493.83675,,0.202496068,9,90,100,545.0597,,0.165119527,8,100,100,511.578625,,0.195473374,300.006,77.665,75,68.75,3,1,4,39,12,30.12940192,24,25.53917466,8.333333333,96.66666667,516.825025,,0.187696323,19.755,21.178,26.937,13.166,20.259,3.702058344,1,1,5,2,0.007372318,-0.325706839,0.83883368,0.025024805,-0.170696633,0.893626165,0.020705883,-0.186017081,0.894179733,3.808631472,4.247393451,0.942890146,0.953061125,4.6465,5.183655,3,3,High,0.564076075,1.772810521
16,5,9,37.5,Low,8,100,100,493.83675,,0.202496068,9,90,100,545.0597,,0.165119527,8,100,100,511.578625,,0.195473374,300.006,81.913,75,68.75,3,1,5,40,12,29.29937861,24,22.0807442,8.333333333,96.66666667,516.825025,,0.187696323,24.391,27.453,16.792,15.947,21.14575,3.546812007,1,1,5,2,0.102915645,-0.27536737,0.855823087,0.046291374,-0.145789125,0.900475409,0.043976844,-0.164844456,0.903498531,3.778562705,4.252246504,0.951299248,0.9564361,6.038132,5.251297,3,3,High,1.12815215,1.772810521
16,6,9,37.5,Low,8,100,100,493.83675,,0.202496068,9,90,100,545.0597,,0.165119527,8,100,100,511.578625,,0.195473374,300.006,60.606,75,68.75,3,1,6,29,12,28.71002871,24,19.62511963,8.333333333,96.66666667,516.825025,,0.187696323,13.787,18.877,15.131,17.176,16.24275,4.617444706,1,1,5,2,0.101807635,-0.234840218,0.86847685,0.047250254,-0.128268365,0.90372874,0.039304368,-0.145474939,0.902875744,3.67879714,4.111919108,0.944228381,0.949000947,4.526306,5.158417,3,3,High,1.692228224,1.772810521
16,7,9,37.5,Low,8,100,100,493.83675,,0.202496068,9,90,100,545.0597,,0.165119527,8,100,100,511.578625,,0.195473374,300.006,59.151,75,68.75,3,1,6,35,12,35.50235837,24,47.92649321,8.333333333,96.66666667,516.825025,,0.187696323,9.222,11.629,25.055,15.524,15.3575,4.883607358,1,1,5,2,-0.021249878,-0.235499194,0.853833653,-0.014382585,-0.117472977,0.889350231,-0.018307967,-0.137052371,0.888441513,3.606408317,4.016807089,0.938934439,0.938014077,4.513962,4.963318,3,3,High,1.692228224,1.772810521
16,8,9,37.5,Low,8,100,100,493.83675,,0.202496068,9,90,100,545.0597,,0.165119527,8,100,100,511.578625,,0.195473374,300.006,61.825,0,68.75,0,4,7,32,12,31.0553983,24,29.39749292,8.333333333,96.66666667,516.825025,,0.187696323,23.922,4.207,9.218,24.478,15.45625,0,1,1,5,2,0.072513542,-0.186193889,0.827859013,0.020982016,-0.107746526,0.884822421,0.026493917,-0.124119513,0.882208868,3.524920661,3.949557624,0.90430985,0.891782597,5.356537,5.146606,3,3,High,2.256304299,1.772810521
20,1,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,184.244,75,75,3,1,4,188,19,61.22316059,38,61.1135805,7,80,635.3853852,,0.142892009,24.555,35.677,46.91,28.273,33.85375,2.215411882,3,2,8,1,-0.033779194,-0.190298205,0.562708416,-0.027692769,-0.153579037,0.736142612,-0.02314543,-0.118069398,0.47225816,2.333280672,1.182929239,0.1974863,0.471071596,4.860474,5.090881,8,5,Low,-1.932183566,0.51754917
20,2,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,124.048,100,75,4,0,4,142,19,68.68309042,38,80.74497478,7,80,635.3853852,,0.142892009,29.366,30.412,22.423,44.834,31.75875,3.148738537,3,2,8,1,-0.067956557,-0.114374562,0.560770555,-0.057375689,-0.085975758,0.713193582,-0.067198801,-0.038685847,0.433097026,2.412298611,1.044749561,0.184697803,0.495146534,5.089142,5.165222,8,5,Low,-1.932183566,0.51754917
20,3,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,122.941,75,75,3,1,4,175,19,85.40682116,38,124.7547925,7,80,635.3853852,,0.142892009,31.187,30.441,30.209,33.395,31.308,2.395553852,3,2,8,1,-0.012956836,-0.110133882,0.578130334,-0.004157467,-0.093115907,0.768061656,-0.038379586,-0.031806595,0.401710441,2.809051327,0.917881438,0.186610233,0.52326003,5.377609,5.104996,8,5,Low,-1.932183566,0.51754917
20,4,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,109.717,75,75,3,1,4,135,19,73.82629857,38,94.27973307,7,80,635.3853852,,0.142892009,43.703,20.479,31.252,16.144,27.8945,2.688702074,3,2,8,1,-0.027205754,-0.127953268,0.615383682,-0.028792952,-0.098017183,0.803095737,-0.040682693,-0.051831714,0.437947706,2.910957885,1.151143407,0.207581388,0.59094813,5.23996,5.404602,8,5,Low,-1.932183566,0.51754917
20,5,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,121.2,50,75,2,2,5,103,19,50.99009901,38,34.18447108,7,80,635.3853852,,0.142892009,35.3,21.323,22.478,43.903,30.751,1.625963383,3,2,8,1,-0.054777745,-0.114701422,0.700889958,-0.069795768,-0.081988296,0.809436101,-0.057520738,-0.039167128,0.607301305,2.958055613,2.007159912,0.32640984,0.639525118,5.168182,5.412811,8,5,Low,0,0.51754917
20,6,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,95.935,50,75,2,2,5,136,19,85.05759108,38,123.835766,7,80,635.3853852,,0.142892009,17.268,29.155,19.535,31.608,24.3915,2.04989443,3,2,8,1,-0.075231039,-0.143082676,0.623601242,-0.055388347,-0.109082982,0.769759796,-0.05734688,-0.064728588,0.496335147,2.815047407,1.443676209,0.288628316,0.621657159,5.106186,5.451599,8,5,Low,0,0.51754917
20,7,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,121.58,100,75,4,0,4,161,19,79.45385754,38,109.0890988,7,80,635.3853852,,0.142892009,25.829,33.357,42.413,23.61,31.30225,3.194658531,3,2,8,1,-0.075543516,-0.133348773,0.65555406,-0.026296433,-0.103165569,0.793374681,-0.05406108,-0.053828309,0.535874225,2.888393627,1.657954808,0.274168285,0.62483522,5.035019,5.332016,8,5,Low,-1.932183566,0.51754917
20,8,11,45.83,High,8,100,71.875,552.762125,378.0111778,0.180909645,9,90,100,470.9427556,,0.191106029,4,50,96.875,882.451275,1376.9507,0.056660352,300.007,131.64,75,75,3,1,5,140,19,63.81039198,38,67.92208415,7,80,635.3853852,,0.142892009,15.882,31.363,42.259,42.136,32.91,2.278942571,3,2,8,1,-0.092865917,-0.118040112,0.607666376,-0.0736047,-0.09535686,0.757758918,-0.047960558,-0.048927815,0.495701935,2.774571779,1.425636477,0.282603962,0.537246147,5.318848,5.440948,8,5,Low,0,0.51754917
21,1,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,123.909,100,78.125,4,0,1,54,14,26.14822168,28,-6.613494004,8.333333333,96.66666667,444.5521,,0.218953231,35.807,19.556,22.582,26.895,26.21,3.815337657,1,1,6,1,-0.159850443,-0.027241355,0.827871302,-0.111090868,-0.044006224,0.876006947,-0.103366955,-0.050563768,0.881171458,2.968973912,2.997518832,0.932138336,0.927595081,4.235703,4.202225,6,3.5,Low,-1.207614729,2.070196678
21,2,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,89.47,100,78.125,4,0,2,37,14,24.81278641,28,-11.38290568,8.333333333,96.66666667,444.5521,,0.218953231,26.937,26.645,17.868,21.166,23.154,4.31890818,1,1,6,1,-0.086978046,-0.110485194,0.869313083,-0.069940415,-0.105982092,0.895124538,-0.056061445,-0.106014718,0.899722971,3.18751955,3.141460655,0.927093009,0.917531608,4.515259,4.051071,6,3.5,Low,-0.724568837,2.070196678
21,3,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,69.543,100,78.125,4,0,2,32,14,27.60881757,28,-1.397080121,8.333333333,96.66666667,444.5521,,0.218953231,18.299,24.427,14.689,15.142,18.13925,5.512907094,1,1,6,1,-0.001194292,-0.085380955,0.878280906,-0.012450539,-0.106585875,0.912141892,0.003044944,-0.107215414,0.917845912,3.235485477,3.205740524,0.944314899,0.930172684,4.060623,3.979996,6,3.5,Low,-0.724568837,2.070196678
21,4,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,73.786,75,78.125,3,1,2,23,14,18.70273494,28,-33.20451809,8.333333333,96.66666667,444.5521,,0.218953231,17.798,22.692,17.623,18.015,19.032,3.9407314,1,1,6,1,0.037729932,-0.109125594,0.895323646,0.016262379,-0.121099832,0.9262782,0.034803046,-0.121078695,0.928730175,3.357491623,3.32175232,0.949343043,0.944877524,4.16925,4.100555,6,3.5,Low,-0.724568837,2.070196678
21,5,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,98.087,25,78.125,1,3,5,41,14,25.07977612,28,-10.42937101,8.333333333,96.66666667,444.5521,,0.218953231,29.833,7.905,32.674,29.941,25.08825,0.996482417,1,1,6,1,0.116195027,-0.119313511,0.862340717,0.036751536,-0.125347991,0.907841897,0.054894938,-0.12318337,0.911909984,3.317441821,3.247147836,0.940136439,0.934865742,4.302139,4.31424,6,3.5,High,0.724568837,2.070196678
21,6,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,73.023,75,78.125,3,1,5,36,14,29.57972146,28,5.641862349,8.333333333,96.66666667,444.5521,,0.218953231,17.309,18.775,18.162,20.647,18.72325,4.00571482,1,1,6,1,-0.056298994,-0.071229949,0.879313079,-0.032353557,-0.091687447,0.913611836,-0.015135998,-0.089939103,0.918649797,3.306217666,3.227063274,0.934231545,0.927998754,4.168091,4.070557,6,3.5,High,0.724568837,2.070196678
21,7,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,74.528,100,78.125,4,0,4,31,14,24.95706312,28,-10.86763172,8.333333333,96.66666667,444.5521,,0.218953231,13.2,19.919,20.812,24.162,19.52325,5.122098011,1,1,6,1,-0.074281063,-0.104716141,0.867483467,-0.041017401,-0.106911018,0.901116839,-0.024442183,-0.103663448,0.905167354,3.291686037,3.206905318,0.934867323,0.92336193,4.290649,4.22644,6,3.5,High,0.241522946,2.070196678
21,8,14,58.33,High,8,100,100,467.178425,,0.214050981,9,90,100,378.0194,,0.238083019,8,100,93.75,488.458475,443.8682,0.204725693,300.003,90.414,50,78.125,2,2,7,42,14,27.87178977,28,-0.457893689,8.333333333,96.66666667,444.5521,,0.218953231,20.746,24.8,20.957,23.911,22.6035,2.212046807,1,1,6,1,-0.020831933,-0.10187089,0.850129593,-0.033958445,-0.11054242,0.896996328,-0.016046665,-0.110396149,0.900989093,3.346656395,3.234322363,0.930403764,0.927303666,4.450119,4.312286,6,3.5,High,1.69066062,2.070196678
22,1,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,71.298,50,87.5,2,2,4,15,3,12.62307498,6,110.384583,8.666666667,100,405.1549492,,0.247158929,21.609,11.972,20.663,16.261,17.62625,2.83667825,1,2,5,1,-0.039216948,-0.103633628,0.904788014,-0.03304863,0.00304738,0.931486704,-0.031314799,0.006126735,0.929510256,3.266401163,3.341717263,0.976492154,0.977120245,4.415314,4.434738,5,3.5,High,0.540061725,0.9258201
22,2,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,63.481,100,87.5,4,0,4,12,3,11.34197634,6,89.03293899,8.666666667,100,405.1549492,,0.247158929,24.037,12.15,11.093,19.422,16.6755,5.996821685,1,2,5,1,-0.038063796,-0.221462114,0.87998374,-0.033283761,-0.063841335,0.920113421,-0.026042763,-0.059171992,0.918354329,3.341032641,3.434494562,0.974447393,0.973726901,4.166595,4.519516,5,3.5,High,0.540061725,0.9258201
22,3,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,74.9,100,87.5,4,0,4,13,3,10.41388518,6,73.564753,8.666666667,100,405.1549492,,0.247158929,17.08,25.624,19.033,16.74,19.61925,5.0970348,1,2,5,1,-0.081289739,-0.316155449,0.872937918,-0.087187259,-0.117964602,0.922599351,-0.083705143,-0.11506107,0.918533364,3.604649711,3.728987766,0.965888621,0.973210212,4.440704,4.607071,5,3.5,High,0.540061725,0.9258201
22,4,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,56.416,100,87.5,4,0,3,16,3,17.01644923,6,183.6074872,8.666666667,100,405.1549492,,0.247158929,17.561,14.225,17.135,10.527,14.862,6.728569506,1,2,5,1,-0.030827783,-0.313356217,0.850992009,-0.042421047,-0.120507438,0.90564356,-0.040061617,-0.116352369,0.902866718,3.530142022,3.650464405,0.965451563,0.965977958,4.481934,4.882141,5,3.5,Low,-0.540061725,0.9258201
22,5,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,74.991,100,87.5,4,0,5,16,3,12.80153618,6,113.3589364,8.666666667,100,405.1549492,,0.247158929,15.048,26.479,18.317,19.387,19.80775,5.048528985,1,2,5,1,0.040721125,-0.29219185,0.866906832,0.014308195,-0.101301104,0.923021659,0.019883801,-0.090541801,0.918899174,3.520263698,3.615007127,0.931042292,0.951131986,4.794968,5.355881,5,3.5,High,1.620185175,0.9258201
22,6,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,65.973,75,87.5,3,1,5,14,3,12.73248147,6,112.2080245,8.666666667,100,405.1549492,,0.247158929,9.151,22.212,22.583,19.447,18.34825,4.087583285,1,2,5,1,0.048910646,-0.392678486,0.848217712,0.035374192,-0.167567433,0.923895703,0.043394236,-0.153583478,0.918803673,3.727008432,3.848110234,0.968264298,0.974075014,5.047638,4.767853,5,3.5,High,1.620185175,0.9258201
22,7,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,73.777,75,87.5,3,1,6,22,3,17.89175488,6,198.1959147,8.666666667,100,405.1549492,,0.247158929,11.745,10.175,34.604,19.758,19.0705,3.932775753,1,2,5,1,0.058784286,-0.385884216,0.832345273,0.041219873,-0.171071065,0.910950948,0.053988655,-0.149674717,0.905206662,3.583141193,3.675030378,0.897695166,0.930710235,5.051361,5.355118,5,3.5,High,2.700308624,0.9258201
22,8,14,58.33,High,8,100,100,415.093075,,0.240909825,10,100,100,384.19541,,0.260284213,8,100,100,416.1763625,,0.240282748,300.008,87.131,100,87.5,4,0,5,23,3,15.83822061,6,163.9703435,8.666666667,100,405.1549492,,0.247158929,17.564,18.064,20.671,30.832,21.78275,4.590788583,1,2,5,1,-0.027245715,-0.306458159,0.860512511,-0.021656499,-0.10759017,0.925833092,-0.00796973,-0.095211805,0.920859313,3.54516119,3.664916622,0.896064281,0.92213015,5.410034,5.759201,5,3.5,High,1.620185175,0.9258201
23,1,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,112.832,75,84.375,3,1,3,79,8,42.00935905,16,162.558494,8.333333333,96.66666667,481.7408097,,0.203901456,48.193,16.948,16.981,17.602,24.931,3.008302916,4,2,6,1,0.185880534,-0.166831443,0.728425482,0.092394352,-0.065449671,0.837103314,0.104850411,-0.068228838,0.838829497,3.863554979,3.828817032,0.886191758,0.886247608,5.520233,5.54541,6,4,Low,-0.664036808,1.505940617
23,2,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,54.565,100,84.375,4,0,3,48,8,52.78108678,16,229.8817924,8.333333333,96.66666667,481.7408097,,0.203901456,16.947,15.912,7.579,20.166,15.151,6.600224408,4,2,6,1,0.122145458,-0.259979903,0.750409512,0.064333296,-0.100441454,0.833510122,0.071879846,-0.114325781,0.835199326,3.924013209,3.882568154,0.882175338,0.891710574,5.607803,5.574753,6,4,Low,-0.664036808,1.505940617
23,3,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,67.072,75,84.375,3,1,4,70,8,62.61927481,16,291.3704676,8.333333333,96.66666667,481.7408097,,0.203901456,25.501,15.725,15.195,21.785,19.5515,3.836022812,4,2,6,1,0.055599621,-0.182568923,0.768904983,0.036513885,-0.067509233,0.834436253,0.040625856,-0.082017473,0.83561152,3.863023422,3.810807234,0.880551072,0.885817631,5.500946,5.388062,6,4,Low,0,1.505940617
23,4,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,62.588,100,84.375,4,0,4,61,8,58.47766345,16,265.4853966,8.333333333,96.66666667,481.7408097,,0.203901456,18.175,13.855,18.291,17.396,16.92925,5.90693622,4,2,6,1,0.06454812,-0.252042343,0.742393763,0.046249166,-0.110451117,0.822014334,0.049156885,-0.125684925,0.824246271,3.904694838,3.867146961,0.891128348,0.89391393,5.587097,5.546387,6,4,Low,0,1.505940617
23,5,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,81.748,50,84.375,2,2,6,70,8,51.37740373,16,221.1087733,8.333333333,96.66666667,481.7408097,,0.203901456,18.666,22.912,15.72,38.91,24.052,2.078829203,4,2,6,1,0.130189593,-0.219706512,0.74367736,0.079890645,-0.099937621,0.821093423,0.078978736,-0.113351736,0.823532407,3.926259177,3.903106082,0.888845851,0.883175344,5.707932,5.652863,6,4,High,1.328073615,1.505940617
23,6,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,61.039,100,84.375,4,0,4,62,8,60.94464195,16,280.9040122,8.333333333,96.66666667,481.7408097,,0.203901456,14.96,12.222,15.299,24.766,16.81175,5.948220738,4,2,6,1,0.10953921,-0.266692819,0.744487225,0.070294709,-0.121203475,0.832373381,0.075029461,-0.137565081,0.8340274,4.053107316,3.988251652,0.876061861,0.890748895,5.650146,5.531281,6,4,Low,0,1.505940617
23,7,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,115.628,100,84.375,4,0,6,97,8,50.33382918,16,214.5864324,8.333333333,96.66666667,481.7408097,,0.203901456,14.397,29.816,46.181,40.413,32.70175,3.057940324,4,2,6,1,0.076305791,-0.253000444,0.749940569,0.048145755,-0.118848119,0.839807802,0.050336221,-0.133448546,0.840726894,4.156081938,4.116474526,0.871366626,0.886673285,5.83757,5.687775,6,4,High,1.328073615,1.505940617
23,8,22,91.67,High,8,100,100,406.8845,,0.245769991,9,90,100,518.1873667,,0.173682351,8,100,96.875,520.1505625,914.4311,0.192252027,300.0034,90.54,75,84.375,3,1,7,72,8,47.71371769,16,198.2107356,8.333333333,96.66666667,481.7408097,,0.203901456,21.395,10.561,20.503,38.081,22.635,3.313452618,4,2,6,1,0.092982924,-0.222638129,0.768290898,0.058143161,-0.097849138,0.847316208,0.058252262,-0.113447774,0.84957563,4.261147765,4.180048813,0.87059216,0.896722372,5.780853,5.825226,6,4,High,1.992110423,1.505940617
24,1,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,86.756,75,90.625,3,1,4,15,7,10.37392226,14,-25.90055525,8,92.5,541.8704265,,0.177425015,38.091,12.911,14.188,27.71,23.225,3.229278794,3,1,6,3,-0.124148675,-0.313140435,0.845081394,-0.115448054,-0.165230375,0.91866344,-0.098331006,-0.171035241,0.923740624,3.944378077,4.12570393,0.95246275,0.93723057,5.393799,5.386978,3,3.5,High,0.661437828,0.755928946
24,2,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,56.185,100,90.625,4,0,3,10,7,10.67900685,14,-23.72137963,8,92.5,541.8704265,,0.177425015,15.942,11.671,15.698,17.117,15.107,6.619447938,3,1,6,3,-0.131898813,-0.324772138,0.867955245,-0.110750408,-0.16766305,0.922076067,-0.098550124,-0.177212188,0.928164871,4.149864319,4.346746063,0.964364791,0.955603814,5.020264,5.384644,3,3.5,Low,-0.661437828,0.755928946
24,3,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,71.425,100,90.625,4,0,4,18,7,15.12075604,14,8.00540027,8,92.5,541.8704265,,0.177425015,24.782,25.595,11.316,14.783,19.119,5.230399079,3,1,6,3,-0.153815456,-0.295836161,0.879628122,-0.123804203,-0.141679604,0.93155731,-0.112193397,-0.148015697,0.934842801,4.284566159,4.502546987,0.957454817,0.94227867,5.375534,5.866623,3,3.5,High,0.661437828,0.755928946
24,4,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,76.058,75,90.625,3,1,5,12,7,9.466459807,14,-32.38242995,8,92.5,541.8704265,,0.177425015,19.247,19.058,23.057,18.645,20.00175,3.749671904,3,1,6,3,-0.16092371,-0.33153207,0.862574878,-0.13292743,-0.165808762,0.929372809,-0.122247555,-0.175852959,0.931231677,4.298165887,4.514864875,0.969941972,0.966804982,5.190338,6.179047,3,3.5,High,1.984313483,0.755928946
24,5,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,84.278,100,90.625,4,0,5,15,7,10.6789435,14,-23.72183217,8,92.5,541.8704265,,0.177425015,18.452,23.118,21.357,24.55,21.86925,4.57263052,3,1,6,3,-0.085838536,-0.348889382,0.8550354,-0.076347791,-0.175912926,0.925408457,-0.071277133,-0.185343824,0.932442579,4.367628169,4.646515938,0.953563367,0.942948395,5.517502,6.148422,3,3.5,High,1.984313483,0.755928946
24,6,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,68.546,75,90.625,3,1,5,13,7,11.37921979,14,-18.71985861,8,92.5,541.8704265,,0.177425015,17.358,21.041,12.61,21.031,18.01,4.164353137,3,1,6,3,-0.125618893,-0.345418944,0.854414821,-0.120564264,-0.16923213,0.929393711,-0.113745341,-0.176612541,0.932109019,4.25143873,4.518089729,0.965432175,0.959383529,5.215195,5.493073,3,3.5,High,1.984313483,0.755928946
24,7,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,102.397,100,90.625,4,0,5,14,7,8.203365333,14,-41.40453334,8,92.5,541.8704265,,0.177425015,29.625,21.522,32.359,23.888,26.8485,3.724602864,3,1,6,3,-0.17655099,-0.360994925,0.850076742,-0.132974874,-0.166597767,0.927254951,-0.131931247,-0.179717499,0.927415631,4.475294454,4.712638381,0.965211818,0.958667689,6.017548,5.983307,3,3.5,High,1.984313483,0.755928946
24,8,12,50,High,8,100,96.875,440.2261875,441.9396,0.227155955,9,90,100,516.1156778,,0.174379512,7,87.5,96.875,669.2694143,1414.0589,0.130739577,300.0106,96.826,100,90.625,4,0,5,14,7,8.675355793,14,-38.03317291,8,92.5,541.8704265,,0.177425015,18.319,22.407,28.093,28.007,24.2065,4.131121806,3,1,6,3,-0.194027657,-0.354060247,0.8286309,-0.141012326,-0.164705706,0.926864745,-0.138774126,-0.177444311,0.924862637,4.410157659,4.66041667,0.973028965,0.969339975,5.29068,5.717972,3,3.5,High,1.984313483,0.755928946
