S1-D1 [O2Hb],S1-D1 [HHb],S1-D1 [deltaHb],S2-D1 [O2Hb],S2-D1 [HHb],S2-D1 [deltaHb],S3-D1 [O2Hb],S3-D1 [HHb],S3-D1 [deltaHb],S4-D1 [O2Hb],S4-D1 [HHb],S4-D1 [deltaHb],S5-D2 [O2Hb],S5-D2 [HHb],S5-D2 [deltaHb],S6-D2 [O2Hb],S6-D2 [HHb],S6-D2 [deltaHb],S8-D2 [O2Hb],S8-D2 [HHb],S8-D2 [deltaHb],times_secs,stimulus1
-2.810244e-05,0.0002860614,-0.00031416384,-0.005629048,0.0001463783,-0.0057754263,0.003042963,-0.0006462576,0.0036892206,-0.007316882,-0.0006427694,-0.0066741126000000005,0.001836371,0.0004565557,0.0013798153,-0.003405453,0.002426754,-0.005832207000000001,-0.002385431,-0.0004679989,-0.0019174321,894.68,LSL RunningTrial 2_A2_AC_SI_R180z
-1.17018e-05,0.00030581,-0.0003175118,-0.004354914,0.0001522351,-0.0045071491,0.001801574,-0.0006338612,0.0024354351999999998,-0.007200288,-0.0006991268,-0.0065011612,0.001797345,0.0004810836,0.0013162614000000001,-0.003412962,0.002398825,-0.005811787,-0.002344769,-0.0005054857,-0.0018392833,894.72,LSL RunningTrial 2_A2_AC_SI_R180z
-1.126345e-06,0.0003251625,-0.000326288845,-0.003052356,0.000154949,-0.003207305,0.0004687943,-0.0006135963,0.0010823906000000001,-0.007040114,-0.0007546493,-0.0062854647,0.001748737,0.0005003486,0.0012483884000000002,-0.003417649,0.002352984,-0.005770633,-0.002296624,-0.0005386322,-0.0017579918000000003,894.76,LSL RunningTrial 2_A2_AC_SI_R180z
2.249611e-06,0.0003437409,-0.000341491289,-0.001746305,0.0001546336,-0.0019009386,-0.0009359819,-0.0005853903,-0.0003505916,-0.006838908,-0.0008081967,-0.0060307113,0.001689162,0.0005142698,0.0011748922,-0.003417929,0.00228982,-0.005707749,-0.002242341,-0.000565907,-0.001676434,894.8,LSL RunningTrial 2_A2_AC_SI_R180z
-2.722533e-06,0.0003611762,-0.00036389873300000003,-0.0004615903,0.0001515062,-0.0006130965,-0.002390421,-0.000549424,-0.0018409970000000002,-0.006599345,-0.0008586029,-0.0057407421000000005,0.00161746,0.0005228458,0.0010946142,-0.003411901,0.002210342,-0.005622243000000001,-0.002183229,-0.0005858903,-0.0015973387,894.84,LSL RunningTrial 2_A2_AC_SI_R180z
-1.692001e-05,0.0003771211,-0.00039404110999999997,0.0007778151,0.0001458867,0.0006319284,-0.003869686,-0.0005061442,-0.0033635417999999997,-0.006324125,-0.0009047103,-0.0054194147,0.001532767,0.0005261507,0.0010066163,-0.003397371,0.002115973,-0.005513344,-0.002120511,-0.0005973229,-0.0015231880999999998,894.88,LSL RunningTrial 2_A2_AC_SI_R180z
-4.09128e-05,0.0003912616,-0.0004321744,0.001949513,0.0001381935,0.0018113195,-0.005347002,-0.0004562656,-0.0048907364,-0.006015912,-0.0009454039,-0.0050705081,0.001434569,0.0005243334,0.0009102355999999999,-0.003371906,0.002008545,-0.005380451,-0.002055273,-0.0005991512,-0.0014561217999999997,894.92,LSL RunningTrial 2_A2_AC_SI_R180z
-7.49387e-05,0.0004033273,-0.000478266,0.003033341,0.0001289354,0.0029044056000000003,-0.006794352,-0.0004007594,-0.0063935926,-0.005677303,-0.0009796475,-0.0046976555,0.001322741,0.0005176151,0.0008051259000000002,-0.003332921,0.00189027,-0.005223191,-0.001988429,-0.0005905667,-0.0013978622999999998,894.96,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0001188898,0.000413099,-0.0005319888,0.004011948,0.0001187011,0.0038932469000000003,-0.008183277,-0.0003408307,-0.0078424463,-0.005310823,-0.001006518,-0.004304305,0.00119756,0.0005062906,0.0006912694,-0.003277794,0.001763704,-0.005041498,-0.001920704,-0.0005710376,-0.0013496664,895.0,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0001723107,0.0004204134,-0.0005927241,0.004871277,0.0001081442,0.0047631328,-0.009485751,-0.0002778838,-0.0092078672,-0.004918949,-0.001025238,-0.003893711,0.001059706,0.0004907285,0.0005689775000000001,-0.003204003,0.001631696,-0.004835699,-0.001852626,-0.0005403322,-0.0013122938,895.04,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0002344084,0.0004251668,-0.0006595752,0.005600935,9.796562e-05,0.005502969379999999,-0.01067511,-0.0002134778,-0.0104616322,-0.004504157,-0.001035204,-0.003468953,0.0009102274,0.0004713722,0.0004388552,-0.003109271,0.001497328,-0.004606598999999999,-0.00178453,-0.0004985308,-0.0012859992,895.08,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0003040729,0.0004273137,-0.0007313866,0.006194438,8.889306e-05,0.00610554494,-0.01172695,-0.0001492733,-0.0115776767,-0.00406897,-0.001036008,-0.003032962,0.0007505055,0.0004487399,0.0003017656,-0.002991733,0.001363834,-0.004355566999999999,-0.001716583,-0.0004460281,-0.0012705549,895.12,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0003799081,0.0004268645,-0.0008067726000000001,0.006649337,8.165698e-05,0.00656768002,-0.01262008,-8.697417e-05,-0.01253310583,-0.003616021,-0.001027459,-0.002588562,0.0005821937,0.0004234241,0.00015876959999999994,-0.002850077,0.001234517,-0.004084594,-0.001648802,-0.0003835229,-0.0012652791,895.16,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0004602718,0.0004238799,-0.0008841516999999999,0.006967206,7.696492e-05,0.00689024108,-0.01333727,-2.82659e-05,-0.0133090041,-0.0031481,-0.001009592,-0.002138508,0.000407153,0.0003960871,1.1065899999999971e-05,-0.002683684,0.001112652,-0.003796336,-0.001581095,-0.0003119979,-0.0012690971,895.2,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0005433238,0.0004184633,-0.0009617871,0.00715352,7.547399e-05,0.00707804601,-0.01386596,2.524616e-05,-0.01389120616,-0.002668189,-0.0009826721,-0.0016855169,0.0002273803,0.000367455,-0.00014007469999999998,-0.002492729,0.001001387,-0.0034941160000000002,-0.001513289,-0.000232688,-0.001280601,895.24,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0006270802,0.0004107517,-0.0010378319,0.007217394,7.776287e-05,0.00713963113,-0.01419886,7.209583e-05,-0.014270955830000001,-0.002179482,-0.0009471916,-0.0012322904,4.493647e-05,0.0003383072,-0.00029337073,-0.002278248,0.0009036381,-0.0031818861,-0.00144517,-0.0001470404,-0.0012981296,895.28,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0007094739,0.0004009063,-0.0011103802,0.007171223,8.430434e-05,0.00708691866,-0.01433421,0.00011101,-0.01444522,-0.001685378,-0.0009038622,-0.0007815157999999999,-0.0001381229,0.0003094621,-0.000447585,-0.002042162,0.0008219904,-0.0028641524,-0.001376514,-5.666607e-05,-0.0013198479299999998,895.32,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0007884174,0.0003891023,-0.0011775197,0.007030212,9.543962e-05,0.00693477238,-0.014276,0.000140955,-0.014416955,-0.001189457,-0.0008535972,-0.00033585980000000015,-0.0003198113,0.0002817591,-0.0006015704,-0.001787255,0.0007586047,-0.0025458597,-0.001307109,3.671392e-05,-0.0013438229200000002,895.36,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0008618692,0.0003755205,-0.0012373897,0.00681182,0.0001113561,0.006700463899999999,-0.0140339,0.0001611743,-0.0141950743,-0.0006954278,-0.0007974897,0.00010206189999999995,-0.0004982682,0.0002560368,-0.000754305,-0.001517092,0.0007151354,-0.0022322274,-0.001236787,0.0001313257,-0.0013681127000000001,895.4,LSL RunningTrial 2_A2_AC_SI_R180z
-0.000927899,0.0003603392,-0.0012882382,0.006535133,0.0001320695,0.0064030635,-0.01362293,0.0001712153,-0.0137941453,-0.0002070741,-0.000736784,0.0005297099,-0.0006718059,0.0002331087,-0.0009049146,-0.001235903,0.0006926648,-0.0019285678,-0.001165428,0.0002254011,-0.0013908291000000001,895.44,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0009847517,0.0003437291,-0.0013284808000000002,0.006220181,0.0001574121,0.0060627689,-0.01306301,0.0001709455,-0.0132339555,0.0002718249,-0.000672843,0.0009446679,-0.0008389484,0.0002137366,-0.001052685,-0.0009484206,0.0006916564,-0.0016400770000000002,-0.001092971,0.0003172349,-0.0014102059000000002,895.48,LSL RunningTrial 2_A2_AC_SI_R180z
-0.001030908,0.0003258502,-0.0013567582,0.005887222,0.0001870281,0.0057001939,-0.01237825,0.0001605572,-0.0125388072,0.0007375685,-0.000607111,0.0013446795,-0.0009984606,0.0001986037,-0.0011970643,-0.0006596864,0.0007119309,-0.0013716173,-0.001019418,0.0004052389,-0.0014246569000000001,895.52,LSL RunningTrial 2_A2_AC_SI_R180z
-0.001065138,0.0003068515,-0.0013719894999999998,0.005556028,0.0002203756,0.0053356524,-0.01159615,0.0001405613,-0.0117367113,0.001186609,-0.0005410734,0.0017276824,-0.001149369,0.000188289,-0.0013376579999999998,-0.000374842,0.0007526667,-0.0011275087,-0.0009448234,0.0004879901,-0.0014328135,895.56,LSL RunningTrial 2_A2_AC_SI_R180z
-0.001086546,0.0002868729,-0.0013734189,0.005245179,0.0002567379,0.0049884411,-0.01074658,0.0001117704,-0.010858350400000001,0.001615619,-0.0004762149,0.0020918339,-0.001290976,0.000183243,-0.0014742190000000001,-9.890999e-05,0.0008124243,-0.0009113342899999999,-0.0008692935,0.0005642722,-0.0014335657,895.6,LSL RunningTrial 2_A2_AC_SI_R180z
-0.001094609,0.0002660502,-0.0013606592,0.004971404,0.0002952413,0.0046761627,-0.009860781,7.527267e-05,-0.00993605367,0.002021546,-0.0004139759,0.0024355219,-0.001422861,0.0001837677,-0.0016066287000000002,0.0001634158,0.0008891948,-0.000725779,-0.0007929723,0.0006331083,-0.0014260806,895.64,LSL RunningTrial 2_A2_AC_SI_R180z
-0.001089199,0.0002445204,-0.0013337193999999998,0.004748991,0.0003348803,0.0044141107,-0.008970276,3.239698e-05,-0.00900267298,0.002401658,-0.0003557103,0.0027573683,-0.001544884,0.0001900014,-0.0017348854,0.0004079615,0.00098047,-0.0005725085,-0.0007160346,0.0006937843,-0.0014098189,895.68,LSL RunningTrial 2_A2_AC_SI_R180z
-0.001070591,0.0002224297,-0.0012930207,0.00458929,0.0003745492,0.0042147408,-0.008105777,-1.532962e-05,-0.008090447379999999,0.002753566,-0.0003026446,0.0030562106,-0.001657173,0.0002019088,-0.0018590818000000001,0.0006312337,0.00108333,-0.0004520963,-0.0006386769,0.0007458628,-0.0013845397,895.72,LSL RunningTrial 2_A2_AC_SI_R180z
-0.001039465,0.0001999402,-0.0012394052000000001,0.004500321,0.0004130769,0.0040872441,-0.007296178,-6.622994e-05,-0.0072299480600000006,0.003075243,-0.0002558404,0.0033310834,-0.001760112,0.0002192773,-0.0019793893,0.0008305416,0.001194545,-0.00036400340000000003,-0.0005611124,0.0007891867,-0.0013502991000000002,895.76,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0009968831,0.0001772374,-0.0011741205,0.004486513,0.0004492663,0.0040372467,-0.006567601,-0.0001185296,-0.0064490714,0.003365023,-0.0002161611,0.0035811841,-0.001854311,0.0002417206,-0.0020960316,0.001004074,0.001310687,-0.00030661300000000007,-0.000483568,0.0008238734,-0.0013074414,895.8,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0009442591,0.0001545347,-0.0010987937999999999,0.004548575,0.0004819333,0.0040666417,-0.005942575,-0.0001704134,-0.005772161600000001,0.003621605,-0.0001842444,0.0038058494,-0.001940584,0.0002686875,-0.0022092715,0.001150933,0.001428245,-0.00027731200000000004,-0.0004062855,0.0008502994,-0.0012565849000000001,895.84,LSL RunningTrial 2_A2_AC_SI_R180z
-0.0008833141,0.000132078,-0.0010153921,0.004683507,0.0005099464,0.0041735606,-0.005439348,-0.0002200825,-0.0052192655000000004,0.003844041,-0.0001604816,0.0040045226,-0.002019899,0.0002994774,-0.0023193764,0.001271115,0.001543738,-0.00027262300000000005,-0.0003295248,0.0008690775,-0.0011986022999999999,895.88,LSL RunningTrial 2_A2_AC_SI_R180z
-0.000816019,0.0001101455,-0.0009261645,0.004884741,0.0005322628,0.0043524782,-0.005071358,-0.0002658125,-0.004805545499999999,0.004031724,-0.0001450046,0.0041767286,-0.00209334,0.0003332603,-0.0024266002999999998,0.00136546,0.001653823,-0.00028836300000000003,-0.0002535696,0.0008810264,-0.0011345959999999999,895.92,LSL RunningTrial 2_A2_AC_SI_R180z
0.0004919684,-0.0002685979,0.0007605663,-0.007561537,-0.0002649135,-0.0072966235,0.0157897,-0.0007802937,0.0165699937,-0.002554271,0.002040908,-0.004595179,0.006399252,-0.0004346232,0.006833875200000001,0.0009162514,-0.0001239955,0.0010402469,0.001505143,-0.0003627122,0.0018678552,898.08,LSL RunningTrial 3_B2_AC_SI_R180x
0.0004809864,-0.0002589121,0.0007398985000000001,-0.007421466,-0.0002525387,-0.0071689273,0.01555774,-0.0007851643,0.0163429043,-0.002636344,0.002036842,-0.004673186,0.006356892,-0.0004681395,0.0068250315,0.0009929041,-0.0001790021,0.0011719062,0.001556531,-0.000406363,0.001962894,898.12,LSL RunningTrial 3_B2_AC_SI_R180x
0.0004611746,-0.0002466354,0.00070781,-0.007383467,-0.0002352247,-0.0071482423000000005,0.0153123,-0.0007866818,0.0160989818,-0.002747001,0.002040502,-0.004787503,0.006299104,-0.0004984983,0.0067976022999999995,0.001044314,-0.0002408527,0.0012851667,0.001591985,-0.0004485992,0.0020405842,898.16,LSL RunningTrial 3_B2_AC_SI_R180x
0.0004337492,-0.0002324014,0.0006661506,-0.00743955,-0.0002127651,-0.0072267849,0.01506066,-0.0007853992,0.0158460592,-0.00288389,0.002052393,-0.004936283,0.006231087,-0.000525262,0.006756349,0.001072517,-0.0003088411,0.0013813581,0.001612586,-0.0004893126,0.0021018986,898.2,LSL RunningTrial 3_B2_AC_SI_R180x
0.0004001292,-0.0002168933,0.0006170225,-0.007579025,-0.0001850206,-0.007394004399999999,0.01480899,-0.0007818122,0.0155908022,-0.003044052,0.00207274,-0.005116792,0.006157821,-0.0005480477,0.0067058687,0.001080361,-0.0003819584,0.0014623193999999998,0.001619852,-0.000528263,0.002148115,898.24,LSL RunningTrial 3_B2_AC_SI_R180x
0.0003619057,-0.0002008243,0.00056273,-0.007788856,-0.0001519086,-0.0076369474,0.0145623,-0.0007763417,0.0153386417,-0.003224006,0.002101482,-0.005325488,0.006083879,-0.0005665289,0.0066504079,0.001071391,-0.0004588933,0.0015302843000000001,0.001615676,-0.0005650686,0.0021807446,898.28,LSL RunningTrial 3_B2_AC_SI_R180x
0.0003208046,-0.0001849173,0.0005057219,-0.008054013,-0.0001133948,-0.007940618200000001,0.01432439,-0.0007693268,0.015093716799999999,-0.003419812,0.002138281,-0.005558093,0.006013258,-0.000580439,0.006593697,0.001049725,-0.0005380465,0.0015877715000000001,0.00160228,-0.0005992053,0.0022014853,898.32,LSL RunningTrial 3_B2_AC_SI_R180x
0.0002786446,-0.000169883,0.00044852760000000004,-0.008357857,-6.948607e-05,-0.00828837093,0.01409791,-0.0007610281,0.0148589381,-0.003627118,0.002182531,-0.005809649,0.005949251,-0.0005895752,0.0065388262,0.001019941,-0.0006175573,0.0016374983,0.001582157,-0.0006300116,0.0022121686,898.36,LSL RunningTrial 3_B2_AC_SI_R180x
0.000237291,-0.000156399,0.00039369,-0.008682508,-2.022678e-05,-0.00866228122,0.01388445,-0.0007516401,0.014636090099999999,-0.003841184,0.002233372,-0.006074556,0.005894358,-0.0005938041,0.0064881621,0.0009869499,-0.0006953441,0.001682294,0.001558007,-0.0006567033,0.0022147103,898.4,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001986046,-0.0001450891,0.00034369369999999997,-0.009009229,3.430252e-05,-0.00904353152,0.0136847,-0.0007413111,0.014426011099999999,-0.0040569,0.002289715,-0.006346615,0.005850241,-0.0005930681,0.0064433091,0.000955885,-0.0007691576,0.0017250426,0.001532679,-0.0006783941,0.0022110730999999996,898.44,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001643884,-0.0001365033,0.0003008917,-0.009318822,9.398333e-05,-0.00941280533,0.01349862,-0.000730168,0.014228788,-0.00426881,0.002350271,-0.006619081,0.005817716,-0.0005873924,0.0064051084,0.0009319816,-0.0008366448,0.0017686264,0.001509104,-0.000694125,0.002203229,898.48,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001363318,-0.0001311007,0.0002674325,-0.009592025,0.0001586551,-0.0097506801,0.01332564,-0.0007183445,0.0140439845,-0.004471139,0.002413583,-0.006884721999999999,0.005796789,-0.000576891,0.00637368,0.0009204589,-0.0008954211,0.00181588,0.001490227,-0.0007028992,0.0021931262,898.52,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001159557,-0.0001292335,0.0002451892,-0.009809917,0.0002281093,-0.010038026299999999,0.01316482,-0.0007060075,0.0138708275,-0.004657841,0.002478061,-0.007135902,0.005786717,-0.0005617722,0.0063484892,0.0009263965,-0.0009431491,0.0018695456,0.001478937,-0.0007037229,0.0021826599,898.56,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001045587,-0.0001311348,0.00023569350000000002,-0.009954346,0.0003020826,-0.010256428599999999,0.01301506,-0.0006933809,0.0137084409,-0.004822685,0.002542034,-0.0073647190000000005,0.005786104,-0.0005423418,0.0063284458000000005,0.0009546049,-0.0009776205,0.0019322254,0.00147799,-0.0006956494,0.0021736394,898.6,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001031678,-0.0001369093,0.00024007709999999998,-0.01000835,0.0003802492,-0.0103885992,0.0128752,-0.0006807633,0.0135559633,-0.004959361,0.002603784,-0.007563145,0.005793003,-0.0005190034,0.0063120063999999995,0.001009489,-0.0009968376,0.0020063266,0.001489935,-0.0006778257,0.0021677607,898.64,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001124954,-0.0001465284,0.0002590238,-0.009956586,0.0004622144,-0.0104188004,0.0127441,-0.0006685368,0.013412636799999999,-0.005061626,0.002661604,-0.007723229999999999,0.005805048,-0.000492255,0.006297303000000001,0.001094906,-0.0009990917,0.0020939977,0.001517031,-0.0006495387,0.0021665697,898.68,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001329055,-0.0001598291,0.0002927346,-0.009785746,0.0005475086,-0.0103332546,0.01262067,-0.000657168,0.013277838,-0.005123488,0.002713839,-0.007837327,0.005819569,-0.0004626819,0.0062822509,0.001214023,-0.0009830351,0.0021970581,0.001561169,-0.0006102602,0.0021714292,898.72,LSL RunningTrial 3_B2_AC_SI_R180x
0.0001643902,-0.0001765177,0.0003409079,-0.009484955,0.0006355838,-0.0101205388,0.01250385,-0.0006471982,0.013151048200000001,-0.005139402,0.002758944,-0.007898346,0.005833725,-0.0004309458,0.006264670799999999,0.001369177,-0.0009477445,0.0023169215,0.001623802,-0.0005596862,0.0021834882,898.76,LSL RunningTrial 3_B2_AC_SI_R180x
0.0002065595,-0.000196177,0.00040273649999999995,-0.00904612,0.0007258116,-0.009771931599999999,0.01239255,-0.0006392242,0.0130317742,-0.005104495,0.002795526,-0.007900021,0.005844615,-0.0003977702,0.0062423852,0.001561747,-0.0008927716,0.0024545186,0.001705873,-0.0004977718,0.0022036447999999997,898.8,LSL RunningTrial 3_B2_AC_SI_R180x
0.0002586448,-0.0002182793,0.0004769241,-0.008464229,0.0008174837,-0.0092817127,0.01228553,-0.0006338716,0.0129194016,-0.00501478,0.002822388,-0.007837168,0.005849394,-0.0003639224,0.0062133164,0.00179204,-0.0008181815,0.0026102215,0.001807758,-0.0004247571,0.0022325151,898.84,LSL RunningTrial 3_B2_AC_SI_R180x
0.0003195174,-0.0002422015,0.0005617189,-0.007737576,0.0009098153,-0.0086473913,0.01218128,-0.0006317609,0.0128130409,-0.004867368,0.002838572,-0.0077059400000000005,0.005845368,-0.0003301944,0.0061755624,0.002059215,-0.0007245743,0.0027837893,0.001929228,-0.0003411836,0.0022704116,898.88,LSL RunningTrial 3_B2_AC_SI_R180x
0.0003877219,-0.0002672453,0.0006549672,-0.00686789,0.00100195,-0.00786984,0.01207791,-0.0006334701,0.012711380100000001,-0.004660639,0.002843387,-0.0075040260000000004,0.005830075,-0.0002973816,0.006127456599999999,0.002361235,-0.0006130915,0.0029743265,0.002069423,-0.0002479003,0.0023173233,898.92,LSL RunningTrial 3_B2_AC_SI_R180x
0.0004615235,-0.0002926589,0.0007541824,-0.005860365,0.00109297,-0.006953335,0.01197298,-0.0006394961,0.012612476099999999,-0.004394388,0.002836435,-0.007230823,0.005801363,-0.0002662623,0.006067625300000001,0.002694866,-0.0004854046,0.0031802706,0.002226847,-0.0001460582,0.0023729052000000003,898.96,LSL RunningTrial 3_B2_AC_SI_R180x
0.0005389681,-0.0003176621,0.0008566302,-0.004723576,0.0011819,-0.005905476,0.01186346,-0.0006502171,0.012513677099999999,-0.004069899,0.002817624,-0.0068875229999999996,0.005757446,-0.0002375784,0.0059950244,0.003055731,-0.0003436871,0.0033994181,0.002399396,-3.709303e-05,0.00243648903,899.0,LSL RunningTrial 3_B2_AC_SI_R180x
0.0006179519,-0.0003414711,0.000959423,-0.003469286,0.001267725,-0.004737010999999999,0.01174561,-0.0006658594,0.0124114694,-0.003689972,0.00278717,-0.006477142,0.005696949,-0.0002120179,0.0059089669,0.003438408,-0.0001905697,0.0036289777,0.002584399,7.730326e-05,0.0025070957399999996,899.04,LSL RunningTrial 3_B2_AC_SI_R180x
0.0006962992,-0.0003633256,0.0010596248,-0.002112133,0.001349403,-0.0034615360000000003,0.01161507,-0.0006864706,0.0123015406,-0.003258875,0.002745591,-0.006004466,0.005618942,-0.0001902004,0.0058091424,0.00383659,-2.907975e-05,0.00386566975,0.002778688,0.000195222,0.002583466,899.08,LSL RunningTrial 3_B2_AC_SI_R180x
0.0007718433,-0.000382513,0.0011543563000000001,-0.0006692234,0.001425872,-0.0020950954,0.01146686,-0.0007119016,0.0121787616,-0.002782236,0.002693685,-0.005475921,0.00552296,-0.0001726658,0.0056956258000000004,0.004243286,0.0001374343,0.0041058517,0.00297869,0.0003145866,0.0026641034,899.12,LSL RunningTrial 3_B2_AC_SI_R180x
0.0008425072,-0.0003983933,0.0012409005,0.0008403696,0.001496076,-0.0006557064000000001,0.01129549,-0.0007417976,0.0120372876,-0.002266871,0.002632502,-0.004899373,0.00540901,-0.0001598663,0.0055688763,0.004651067,0.0003053901,0.0043456769000000004,0.003180533,0.0004332084,0.0027473246,899.16,LSL RunningTrial 3_B2_AC_SI_R180x
0.0009063819,-0.0004104205,0.0013168024,0.002396168,0.001558974,0.0008371940000000001,0.01109519,-0.0007756004,0.0118707904,-0.001720561,0.002563302,-0.004283863,0.005277561,-0.0001521619,0.0054297229,0.005052341,0.0004710704,0.0045812706,0.003380174,0.0005488494,0.0028313246,899.2,LSL RunningTrial 3_B2_AC_SI_R180x
0.0009617954,-0.0004181611,0.0013799565,0.0039769,0.00161356,0.0023633400000000002,0.01086014,-0.000812561,0.011672701,-0.001151793,0.002487507,-0.0036393,0.005129521,-0.0001498176,0.0052793386,0.00543965,0.0006307287,0.0048089212999999995,0.003573525,0.0006592872,0.0029142378000000004,899.24,LSL RunningTrial 3_B2_AC_SI_R180x
0.001007373,-0.0004213092,0.0014286822,0.00556113,0.001658883,0.003902247,0.0105847,-0.0008517617,0.011436461700000001,-0.0005694648,0.002406649,-0.0029761138,0.004966198,-0.0001530041,0.005119202099999999,0.005805968,0.0007807011,0.0050252669,0.003756588,0.0007623811,0.0029942069,899.28,LSL RunningTrial 3_B2_AC_SI_R180x
0.001042083,-0.0004196973,0.0014617803,0.007127877,0.001694064,0.005433813000000001,0.01026377,-0.0008921477,0.0111559177,1.740672e-05,0.002322307,-0.00230490028,0.004789247,-0.000161798,0.004951045,0.006144992,0.0009175187,0.0052274733,0.003925588,0.0008561367,0.0030694512999999996,899.32,LSL RunningTrial 3_B2_AC_SI_R180x
0.001065267,-0.000413302,0.0014785689999999999,0.008657211,0.001718321,0.00693889,0.009893073,-0.0009325652,0.010825638200000001,0.0005999852,0.002236048,-0.0016360628,0.004600602,-0.0001761843,0.0047767862999999995,0.006451399,0.001038019,0.00541338,0.004077086,0.0009387661,0.0031383198999999995,899.36,LSL RunningTrial 3_B2_AC_SI_R180x
0.001076654,-0.0004022464,0.0014789004000000001,0.01013079,0.001730981,0.008399809000000001,0.009469461,-0.0009718056,0.0104412666,0.001169891,0.002149369,-0.000979478,0.004402394,-0.0001960581,0.0045984521,0.006721082,0.001139452,0.00558163,0.004208097,0.001008741,0.003199356,899.4,LSL RunningTrial 3_B2_AC_SI_R180x
0.001076362,-0.000386796,0.001463158,0.0115323,0.001731513,0.009800787,0.008991219,-0.001008651,0.00999987,0.001719449,0.002063637,-0.00034418800000000005,0.004196865,-0.0002212259,0.0044180909,0.006951319,0.001219572,0.005731747000000001,0.004316165,0.00106484,0.0032513250000000002,899.44,LSL RunningTrial 3_B2_AC_SI_R180x
0.001064874,-0.0003673516,0.0014322255999999998,0.0128479,0.001719537,0.011128363,0.008458298,-0.001041925,0.009500222999999999,0.002241899,0.001980043,0.000261856,0.003986273,-0.0002514065,0.0042376795,0.007140895,0.001276728,0.005864167,0.004399439,0.001106182,0.003293257,899.48,LSL RunningTrial 3_B2_AC_SI_R180x
0.001043013,-0.0003444365,0.0013874495,0.01406643,0.001694852,0.012371578,0.007872497,-0.001070533,0.00894303,0.002731567,0.001899553,0.0008320139999999998,0.003772798,-0.0002862322,0.0040590302,0.007290163,0.001309921,0.005980242,0.004456715,0.00113225,0.003324465,899.52,LSL RunningTrial 3_B2_AC_SI_R180x
0.001011891,-0.0003186806,0.0013305716,0.01517965,0.001657448,0.013522201999999999,0.007237593,-0.001093513,0.008331106,0.003183986,0.001822882,0.0013611040000000001,0.00355846,-0.000325249,0.003883709,0.007401031,0.001318854,0.006082176999999999,0.004487454,0.001142906,0.003344548,899.56,LSL RunningTrial 3_B2_AC_SI_R180x
0.0009728616,-0.0002908007,0.0012636623,0.01618231,0.001607521,0.014574788999999998,0.006559382,-0.001110068,0.0076694499999999995,0.003595973,0.001750464,0.0018455090000000002,0.003345039,-0.000367918,0.0037129570000000002,0.007476894,0.001303955,0.0061729390000000006,0.004491781,0.001138393,0.0033533880000000005,899.6,LSL RunningTrial 3_B2_AC_SI_R180x
0.0009274584,-0.0002615784,0.0011890368,0.01707215,0.001545488,0.015526662000000002,0.005845642,-0.0011196,0.006965242,0.003965668,0.001682445,0.002283223,0.003134019,-0.0004136176,0.0035476366,0.007522507,0.001266373,0.006256134,0.004470465,0.001119317,0.003351148,899.64,LSL RunningTrial 3_B2_AC_SI_R180x
0.0008773315,-0.0002318352,0.0011091667,0.01784981,0.001471985,0.016377825000000002,0.00510601,-0.001121733,0.006227743,0.00429253,0.001618684,0.002673846,0.00292655,-0.000461648,0.003388198,0.007543794,0.001207951,0.006335843000000001,0.004424875,0.001086633,0.003338242,899.68,LSL RunningTrial 3_B2_AC_SI_R180x
0.000824186,-0.0002024066,0.0010265926,0.01851866,0.001387869,0.017130791,0.004351771,-0.001116329,0.0054681,0.004577291,0.00155876,0.0030185309999999996,0.002723433,-0.0005112374,0.0032346704,0.007547617,0.00113117,0.0064164470000000005,0.004356923,0.001041608,0.003315315,899.72,LSL RunningTrial 3_B2_AC_SI_R180x
0.0007697205,-0.0001741159,0.0009438363999999999,0.01908454,0.001294213,0.017790327,0.003595571,-0.001103493,0.004699064,0.004821892,0.001502004,0.0033198880000000004,0.002525126,-0.0005615511,0.0030866771,0.007541508,0.001039074,0.006502434,0.004268994,0.0009857824,0.0032832115999999996,899.76,LSL RunningTrial 3_B2_AC_SI_R180x
